Family,3oxoDCA,3oxoLCA,7oxoDCA,Ala_CA,Ala_CDCA,Ala_DCA,Arg_CA,Arg_DCA,Asn_CA,Asn_CDCA,Asn_DCA,Asp_CA,Asp_CDCA,Asp_DCA,CA,CDCA,DCA,GCA,GCDCA,GDCA,GLCA,GUDCA,Gln_CA,Gln_CDCA,Gln_UDCA,Glu_CA,Glu_CDCA,Glu_DCA,His_CA,His_CDCA,His_DCA,IleLeu_CA,LCA,Lys_CA,Lys_CDCA,Lys_DCA,Met_CA,Met_CDCA,Phe_CA,Phe_CDCA,Phe_DCA,TCA,TCDCA,TDCA,TLCA,TUDCA,Thr_CA,Thr_CDCA,Thr_DCA,Trp_CA,Trp_CDCA,Trp_DCA,Tyr_CA,Tyr_CDCA,Tyr_UDCA,UDCA,Val_CA,Val_CDCA,Val_DCA,isoCA_aMCA,isoDCA_isoCDCA,isoLCA,isoUDCA,isoalloLCA
BSH2%UPI000EE4CDBB,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.64935786,-1.0,1.0,1.0,-0.59743917,0.5496262,-0.3942522,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,0.7055203,0.7478154,-0.8453296,-0.7941029,-1.0,-0.91280216,1.0,-1.0,0.36425367,1.0,-0.21178713,-0.29922688,-0.81538105,-1.0,-1.0,0.3027752,1.0,1.0,-1.0,0.2214457,-1.0,0.03322412,1.0,1.0,1.0,1.0,0.9997093,-0.24483237,-1.0,-1.0,-0.26165548,-0.5923827,0.14787823,1.0
BSH3%UPI000156F498,-1.0,-1.0,0.55067265,1.0,-1.0,-1.0,0.9127821,-1.0,0.5767075,1.0,-0.8674247,-1.0,0.9038647,-1.0,-0.11460304,-0.09754597,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8690511,1.0,1.0,-0.80810344,0.38892668,1.0,-1.0,0.7460674,1.0,-1.0,0.0044214325,-1.0,-0.333014,-1.0,-0.4640543,1.0,-0.6688548,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.24645321,1.0,1.0,-1.0,-0.41597793,-0.022565456,-1.0,0.92565894,1.0,1.0,-0.7570425,0.34852448,-0.2344215,-1.0,-1.0,-1.0,-1.0,-0.6715107,0.9457218
BSH3%UPI00016547A5,0.78913134,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.608163,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-0.16677123,-0.11623235,-1.0,-1.0,-0.01577254,-1.0,-0.77025586,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8472469,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-0.8059143,-1.0,-1.0,0.5708396,-1.0,1.0,1.0,-1.0,1.0
BSH3%UPI00017EF3F1,-0.43489367,1.0,-1.0,-1.0,-1.0,-0.25837252,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.88277555,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,0.78560317,0.3987688,-1.0,-1.0,-0.76503456,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-0.2256499,1.0,-0.2382822,-1.0,1.0,-1.0,-1.0,0.8033446,-0.9761442,-0.9291444,1.0,1.0,-0.9897142,-1.0,-1.0,1.0,-1.0,0.1798293,-0.05727665,-1.0,-1.0,-1.0,-1.0,-1.0,-0.49186972,1.0,0.5304738,0.69318444,1.0,0.090406686,-1.0
BSH3%UPI0001A5F983,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,0.42427173,1.0,1.0,1.0,1.0,1.0,0.6529294,1.0,1.0,-0.92263496,1.0,1.0,1.0,-1.0,1.0,0.469321,0.67934406,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-0.9265978,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6466927,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0
BSH3%UPI0002132A6C,0.98513615,-1.0,1.0,1.0,1.0,1.0,1.0,0.98989266,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.63981223,1.0,1.0,0.5460945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,0.6597747,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.55211437,-1.0,1.0,-1.0
BSH3%UPI00033CE23D,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-0.4884915,-0.8627763,1.0,1.0,0.16050272,-1.0,-0.011936593,0.822369,-1.0,-1.0,1.0,-1.0,-1.0,-0.91531384,-1.0,1.0,-1.0,1.0,-1.0,-0.90929693,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.021289404,-1.0,-1.0,-1.0,-0.27640572,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.4298077,-1.0,1.0,1.0,-1.0,1.0
BSH3%UPI00035F5DCE,1.0,-0.92898756,1.0,1.0,1.0,1.0,1.0,0.39628294,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.46006158,1.0,1.0,1.0,1.0,1.0,1.0,-0.33750334,1.0,1.0,-0.30238247,1.0,-0.013904618,0.63583803,-0.23722544,0.040497158,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9478983,1.0,1.0,1.0,0.5862825,1.0,1.0,1.0,1.0,1.0,0.14459084,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0
BSH3%UPI0004DA32C0,-1.0,1.0,0.354384,-1.0,0.22228146,-1.0,-0.7328111,1.0,-1.0,-1.0,0.8231133,-1.0,1.0,1.0,0.7758822,-1.0,0.60844046,1.0,0.4175644,1.0,-0.733318,0.67339957,-1.0,0.46784338,-1.0,0.48840395,-0.37231672,1.0,-0.22151427,-1.0,0.12900722,0.050786022,1.0,1.0,1.0,0.30496445,-0.6792543,1.0,0.0429764,-1.0,0.26435146,1.0,1.0,1.0,1.0,0.471329,-0.83084035,-0.08817327,0.9352962,-1.0,0.8174729,-1.0,-0.5136902,-0.25356713,-0.061675295,-1.0,-1.0,0.49013066,1.0,1.0,-0.17143863,0.18560198,0.1974147,-1.0
BSH3%UPI00080CB216,0.39765188,-0.32503253,0.11575908,-0.8196049,0.70482713,1.0,1.0,1.0,0.3783311,0.15374313,-0.6117232,1.0,-1.0,0.15700296,0.36400118,0.69482046,1.0,-0.3517166,0.55755603,-0.028666755,0.8940066,-0.17884272,0.29846746,-1.0,-0.6023009,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-0.12265884,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-0.3260106,-0.16933765,0.46024248,1.0,-0.47221738,0.12909876,-1.0,0.9369224,1.0,1.0,1.0,1.0,1.0,1.0,-0.16600445,1.0,0.31437585,1.0,0.30028355,0.029568318,-0.6249325,0.25238645,-0.93583614
BSH3%UPI00092A5378,1.0,0.15195487,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.57786345,0.9363432,1.0,0.62211037,0.4345756,0.78202534,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.395494,1.0,-1.0
BSH3%UPI0009648BEC,1.0,1.0,-1.0,-1.0,0.8917555,1.0,-1.0,1.0,-1.0,-1.0,-0.37913132,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0.3109106,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.69014597,-1.0,-1.0,-0.8558293,-1.0,-1.0,-1.0,-0.27750212,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.6037458,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0
BSH3%UPI000E3F1C35,-0.8904328,-0.11816004,-0.8004629,-1.0,0.13944158,1.0,-0.023032133,1.0,-1.0,-1.0,-1.0,-1.0,-0.19953531,0.71758115,-1.0,-0.40689847,0.1176248,0.6049212,1.0,1.0,1.0,1.0,-1.0,-1.0,-0.025608622,-1.0,-1.0,1.0,-0.93117285,-1.0,-0.96182185,-1.0,-0.14181916,0.7839238,1.0,1.0,-1.0,0.6862242,-0.5400495,-0.6156827,-0.38104063,-0.20695181,0.67571217,0.57819885,-0.94759375,-0.13372275,-1.0,-0.8449111,1.0,1.0,1.0,1.0,-1.0,-1.0,-0.66015095,0.09022435,-1.0,0.43693048,0.7015819,0.33094352,-0.67623633,0.0549342,0.3704662,0.27518594
BSH3%UPI000E4DFA31,-1.0,-1.0,-1.0,1.0,0.0208708,0.21252209,-1.0,-1.0,1.0,1.0,0.9432436,0.13557392,-1.0,0.6755808,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9340657,1.0,-1.0,1.0,1.0,-1.0,0.57084143,1.0,-0.1320023,-0.47935113,1.0,0.965116,-0.013999935,-0.96313924,-1.0,-0.55744565,-0.8240665,1.0,1.0,-1.0,1.0,-0.085662864,-1.0,-1.0,-1.0,-0.78494966,0.31817535,0.35712343,-0.56816876,-1.0,0.9017887,-0.3368765,-1.0,0.86036384,1.0,1.0,-1.0,-0.47747195,-1.0,-1.0,-1.0,-1.0,-0.94834334,-1.0,1.0
BSH3%UPI000E5302B4,1.0,0.17560701,0.93447137,1.0,1.0,1.0,0.6810586,-0.38575426,1.0,1.0,1.0,0.8939683,0.63203543,-1.0,0.7819804,1.0,0.8152913,0.47498697,0.6672955,0.9840174,0.8472285,0.4387143,1.0,0.103897795,1.0,0.0491152,0.27661365,-0.29835907,0.13988791,1.0,1.0,0.12769315,-0.005458218,-1.0,0.42180753,-0.96247786,0.8907063,-1.0,0.7804149,1.0,0.76150244,-0.73723656,-0.18964326,-0.13722025,-1.0,-0.6433852,1.0,1.0,1.0,0.9229648,-0.2286828,1.0,0.2240292,0.38494465,-0.55602133,1.0,0.6615133,1.0,-0.23441708,0.64735335,1.0,0.5758333,1.0,1.0
BSH3%UPI000E555DC1,0.20113665,1.0,-0.9595861,-1.0,-0.86099154,1.0,0.25502148,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.33651796,-0.3549347,0.029965883,1.0,0.78999704,1.0,1.0,1.0,1.0,-1.0,-1.0,-0.9358821,-1.0,-1.0,1.0,-1.0,-1.0,-0.24594828,-1.0,0.9278678,0.54637575,1.0,1.0,-1.0,-0.88422585,-1.0,-1.0,-1.0,-0.32177156,0.34250078,0.94361407,0.21328911,-1.0,-1.0,-1.0,1.0,0.59174865,-0.39759886,-0.047790203,-1.0,-1.0,-1.0,-0.059973665,-1.0,-0.44641328,1.0,-0.03175897,0.19743702,1.0,-0.08728803,0.74735785
BSH3%UPI000E902C94,-0.047532324,-0.70158863,-0.13161494,1.0,0.61996764,1.0,-0.20325258,-0.019098742,-0.19440486,0.12082354,0.9333528,0.19394606,-0.010257709,0.28081426,0.18731603,0.5256688,-0.10694071,-0.34553954,-0.36553338,0.16258436,0.944451,-0.6527058,-0.18205895,0.22787954,-0.76977444,0.06565669,-0.5975494,-0.070843734,-0.84334445,-0.08479997,1.0,0.08778259,-0.13771158,-0.8463001,0.75780946,-0.4070715,-0.8697852,-1.0,-0.22035258,0.8394207,-0.3699841,-0.1517993,-0.16024332,-0.42388827,-0.4470869,-0.1399843,-0.78865856,0.6342941,0.2592203,-0.11683301,0.34746656,0.48856074,-0.44045398,0.3363191,-1.0,-0.9805242,-0.45896742,-0.7403401,0.12991852,-0.91932595,-0.507865,0.02257198,-0.9401929,1.0
BSH3%UPI000ED2B3A0,-0.41708753,-0.032616533,-1.0,1.0,-0.14914934,-0.7577016,-1.0,-1.0,0.45023206,0.44615933,0.14561361,-0.28465346,-0.10558919,-1.0,-1.0,-1.0,-0.68809664,-0.64671147,-1.0,-0.64817894,-0.084823996,-1.0,0.8470729,0.7271783,0.32612115,-0.92750627,0.14062566,-1.0,-1.0,0.7396577,-0.63063914,-1.0,0.030941404,-1.0,-1.0,-1.0,0.61158645,-0.7418419,-1.0,0.099351645,-1.0,-1.0,-0.91789794,-1.0,-1.0,-1.0,-0.3697108,0.5163539,-0.97532046,-1.0,-1.0,-0.8893073,-1.0,-0.745316,-1.0,-1.0,-0.14093845,-0.16574417,-1.0,-1.0,-0.896057,0.76861775,-1.0,1.0
BSH3%UPI000EF23C17,-1.0,-1.0,-1.0,-0.4395405,-1.0,-1.0,-1.0,-0.8643668,-1.0,-1.0,-1.0,-1.0,-0.04403867,0.45640925,-1.0,-1.0,-1.0,-0.54399055,-1.0,-1.0,-1.0,-0.991887,-1.0,-0.36981803,-1.0,-1.0,1.0,-1.0,-0.47215283,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.110196084,-1.0,-1.0,-0.65747803,-0.16021279,0.83340865,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.77304924,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
BSH4%UPI0001FAB233,-1.0,-1.0,1.0,0.64399374,-0.2905445,-1.0,1.0,-1.0,1.0,0.70849675,-1.0,1.0,1.0,-1.0,1.0,0.7567465,-1.0,0.8414504,0.59833986,-1.0,-1.0,1.0,0.6408311,-1.0,-0.13736843,1.0,-0.26441884,-1.0,1.0,0.28221726,-1.0,1.0,-1.0,1.0,-1.0,0.42433405,-0.71395993,0.68622094,1.0,0.87591845,-0.41338667,1.0,1.0,0.14261219,1.0,1.0,1.0,0.22759905,-1.0,0.660673,1.0,-1.0,1.0,1.0,1.0,-0.2161423,1.0,1.0,-0.79585266,1.0,-1.0,-1.0,1.0,-1.0
BSH4%UPI0006BEFACE,1.0,1.0,-1.0,-1.0,-0.1677437,1.0,-1.0,1.0,-1.0,-1.0,-0.6965756,-0.9737819,-1.0,1.0,-1.0,-0.953985,1.0,-1.0,-1.0,0.8825624,1.0,-1.0,-0.98285395,-0.82031053,0.73006135,-1.0,-1.0,1.0,-0.9328425,1.0,1.0,-0.62641305,1.0,-1.0,1.0,-0.67235696,-1.0,-1.0,0.11915661,-0.11582042,1.0,-1.0,-1.0,-1.0,-0.8445889,-1.0,-1.0,-1.0,1.0,1.0,-0.5773911,1.0,-1.0,-1.0,0.60220873,1.0,-0.5475257,-1.0,1.0,-1.0,1.0,1.0,-0.2280594,1.0
BSH4%UPI000822CCAE,-0.7901409,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-0.38000694,0.07137855,-1.0,-1.0,-1.0,-0.056708038,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8720123,-1.0,-1.0,0.8464214,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.5691571,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0
BSH4%UPI0008CBCA16,0.119666316,-0.14372492,1.0,0.9620973,1.0,-1.0,0.66744226,0.025757931,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.617887,1.0,1.0,0.52275723,-1.0,1.0,0.20124353,1.0,1.0,1.0,1.0,0.35002467,1.0,-1.0,-1.0,1.0,0.77335685,0.32088384,-1.0,-0.46195707,1.0,1.0,1.0,0.2847712,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98263586,-1.0,1.0,-1.0,1.0,1.0,1.0,0.7427418,1.0,1.0,1.0,1.0,1.0,-0.9900197,1.0,-1.0
BSH4%UPI000D27EFA9,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,0.9550706,-1.0,-1.0,-1.0,0.85655534,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-0.8837215,-1.0,0.017251508,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-0.74770796,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0
BSH4%UPI000E54B9B5,-1.0,-0.22673972,-0.5993871,-1.0,-0.6676426,-1.0,-1.0,1.0,-1.0,-1.0,0.37945712,-0.5145938,0.8196527,1.0,-0.5018728,-1.0,0.63976777,1.0,0.8398806,0.9894101,-1.0,0.13864961,-1.0,-1.0,-1.0,-1.0,-1.0,0.7213822,-1.0,-1.0,-1.0,-1.0,1.0,-0.8870602,1.0,-1.0,-1.0,1.0,-0.051260315,-1.0,-0.501498,1.0,1.0,1.0,1.0,-0.5057911,-1.0,-0.9198007,0.90232515,-1.0,0.026847208,-0.5032091,-1.0,-1.0,-1.0,-1.0,-1.0,0.8228232,1.0,1.0,0.064061105,0.07794962,-0.97388244,-1.0
BaiA%SRR3992974_bin_8_EOPEKEED_01051__3-oxoacyl-_acyl-carrier-protein__reductase_FabG,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0037074068,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,0.85535735,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-0.26586726,1.0,-1.0,1.0,1.0,-0.06198568,-0.45244494,1.0,1.0,1.0,-1.0,0.16047469,1.0,-1.0,1.0,1.0,0.19100147,-1.0,0.67983705,1.0,-1.0,1.0,-1.0,-1.0,0.09995011,-1.0
BaiB%CosteaPI_2017__SID713A038-11-90-0__bin_26_fa_FGHNBBEK_00429__Bile_acid-coenzyme_A_ligase,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.88435715,-0.6638257,1.0,1.0,-1.0,-0.594705,1.0,-0.35033855,1.0,0.5193852,1.0,0.6592468,1.0,1.0,1.0,-0.020265399,1.0,1.0,1.0,1.0,-1.0,0.13779685,-0.002992868,1.0,1.0,-1.0,1.0,1.0,1.0,0.29229736,0.49302426,-1.0,-0.8475979,1.0,1.0,1.0,-0.43678874,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.63662547,-1.0,0.6183226,-0.60194826,-1.0,0.7165821,1.0
BaiB%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_871,1.0,1.0,-0.7278788,1.0,1.0,1.0,-1.0,-0.871634,1.0,1.0,1.0,0.31140763,-1.0,0.12212983,-0.49076524,0.91061956,1.0,-1.0,-1.0,0.50769514,1.0,-1.0,1.0,1.0,1.0,0.1460903,0.21316999,1.0,-0.631919,1.0,1.0,-0.27428415,1.0,-1.0,1.0,-0.8415499,0.44258606,-1.0,0.7937147,1.0,1.0,-1.0,-1.0,-1.0,-0.52917975,-1.0,0.009407162,-0.2322507,0.5322645,-0.24198689,-0.39505556,1.0,0.035479944,1.0,1.0,1.0,0.38671595,-1.0,0.29111266,-1.0,1.0,1.0,-0.87245667,1.0
BaiB%fig|1950888_3_peg_94|__Long-chain-fatty-acid--CoA_ligase_(EC_6_2_1_3)____Clostridiales_bacterium_UBA4701_|_1950888_3_,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-0.47324055,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,0.43015942,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.67847633,1.0,1.0,-1.0,-0.46736777,1.0,1.0,1.0,-0.9178433,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0
BaiCD%MEI3381486_1_FAD-dependent_oxidoreductase__Dorea_sp__,0.5272739,0.38255835,0.0905225,1.0,0.3777315,1.0,-0.0388681,-1.0,0.80530316,1.0,1.0,0.48319575,-0.46813056,0.35184953,0.33408788,0.5135129,-0.04987475,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,0.84511983,1.0,1.0,0.5056495,1.0,1.0,1.0,0.8142129,0.44727686,-0.7807421,0.37983477,0.42356172,0.88152975,0.09309861,0.34550428,1.0,1.0,-1.0,-1.0,-1.0,0.13412914,-0.4812427,1.0,1.0,0.32278502,-0.44792625,0.31801397,0.4866585,0.9372245,1.0,1.0,0.58367884,0.12055244,-0.9833415,0.71874964,-1.0,-0.083611585,0.6094554,-0.83525586,1.0
BaiCD%RaymondF_2016__P21E7__bin_22_fa_DDJCLBHB_00368__NADH_oxidase,1.0,1.0,-1.0,-1.0,-1.0,-0.6878725,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.98410034,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-0.07140156,1.0,-1.0,-1.0,0.44770712,-1.0,-1.0,-0.46496865,-1.0,1.0,-1.0,0.05223237,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.8189996,-1.0,-1.0,-1.0,0.64036244,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-0.98044074,1.0
BaiCD%XieH_2016__YSZC12003_35390__bin_5_fa_PIKIEFGP_00577__NADH_oxidase,-1.0,-1.0,1.0,-0.29263923,1.0,-1.0,1.0,-1.0,0.76939785,0.8876538,1.0,1.0,1.0,0.5429446,1.0,0.59849757,-1.0,1.0,1.0,-1.0,-1.0,1.0,-0.37557217,-0.73368555,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,0.8096438,-0.18105124,1.0,1.0,0.3099338,0.36402425,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7220437,0.61212754,1.0,-1.0,1.0,1.0,0.6935659,-1.0,1.0,1.0,0.10283625,1.0,-1.0,-1.0,1.0,-1.0
BaiE%LiJ_2017__H3M515915__bin_8_fa_COLEEGFP_01274__Bile_acid_7-alpha_dehydratase,-0.9787666,-1.0,0.9992683,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-0.11317341,0.97739315,1.0,-1.0,-1.0,-0.95602787,-1.0,0.28345814,-0.68578655,1.0,1.0,0.44909808,1.0,1.0,-0.58507186,1.0,1.0,1.0,1.0,-1.0,0.69893676,-0.19781046,1.0,1.0,-0.40585083,1.0,1.0,1.0,-1.0,-0.9787174,-1.0,-0.5031133,0.82347363,1.0,1.0,-0.46158972,0.40657595,1.0,0.04333805,1.0,1.0,1.0,-0.2542321,1.0,0.46580294,-0.63723433,-1.0,-1.0,-1.0,-0.70747304,1.0
BaiE%MCI8938768_1_nuclear_transport_factor_2_family_protein__Dorea_sp__,-0.93722606,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-0.9747072,1.0,1.0,-1.0,1.0,1.0,-1.0,0.076507814,1.0,1.0,1.0,0.49731362,1.0,1.0,-1.0,1.0,1.0,0.8107322,1.0,-1.0,1.0,-0.78060406,1.0,1.0,0.17435358,1.0,1.0,1.0,1.0,1.0,-1.0,-0.7518697,1.0,1.0,1.0,-0.5680133,1.0,1.0,-0.2192965,1.0,1.0,1.0,0.737333,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0
BaiE%fig|1950888_3_peg_203|__Bile_acid_7-alpha_dehydratase_(EC_4_2_1_106)_(BA7_alpha_dehydratase)_(Bile_acid-inducible_operon_protein_E)____Clostridiales_bacterium_UBA4701_|_1950888_3_,1.0,1.0,-1.0,-0.3795304,-1.0,1.0,-1.0,-0.49278384,-1.0,-0.62019604,-0.56467533,-1.0,-1.0,0.6013633,-1.0,-1.0,1.0,-1.0,-1.0,0.92403567,1.0,-1.0,0.674092,1.0,0.80440944,-1.0,-0.16165073,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-0.1745777,-1.0,-1.0,0.46129823,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.46163303,-1.0,-1.0,1.0,-1.0,-0.9964642,0.29050374,0.08118618,-0.75304025,-1.0,0.22669631,-1.0,1.0,1.0,-1.0,1.0
BaiF%KarlssonFH_2013__S54__bin_27_fa_BBGPADBL_00031__Bile_acid-CoA_transferase,0.9904334,-1.0,1.0,1.0,1.0,1.0,1.0,0.8665606,1.0,1.0,1.0,1.0,1.0,0.5035192,1.0,1.0,0.86777616,1.0,1.0,1.0,0.5940908,1.0,0.20678797,0.13721597,-0.8020553,0.65269977,0.29373205,-0.51683414,0.47530487,-1.0,-1.0,0.92235374,-0.4136934,1.0,0.13241765,1.0,1.0,1.0,0.9651346,0.9353764,-0.789941,1.0,1.0,1.0,0.8802572,1.0,1.0,1.0,0.8105051,1.0,1.0,0.588834,1.0,0.83334047,-1.0,0.71969396,-0.2939352,1.0,-1.0,1.0,0.22855532,-1.0,1.0,-1.0
BaiF%LiJ_2014__MH0358__bin_56_fa_NPCPOAJM_00305__Bile_acid-CoA_transferase,-0.93237895,-0.23778546,-1.0,1.0,-0.87829804,1.0,-1.0,-1.0,0.64467216,1.0,0.49816748,-0.5047073,-1.0,-0.47223252,-1.0,-0.73276615,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,0.78156626,0.32194924,1.0,-0.14351483,0.12246453,1.0,1.0,-0.24818714,-0.36689138,-1.0,-0.15938991,0.05013768,1.0,-1.0,-0.8075062,1.0,0.7599299,-1.0,-1.0,-1.0,-0.5505807,-1.0,0.49969092,0.19695248,-1.0,-1.0,-0.9494052,-0.25653479,0.076665044,1.0,1.0,-1.0,0.15125568,-1.0,-0.9134338,-1.0,-1.0,0.39654163,-1.0,1.0
BaiF%LiJ_2014__V1_FI37__bin_39_fa_IHFOFLIJ_00762__L-carnitine_CoA-transferase,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-0.53748703,1.0,1.0,1.0,1.0,1.0,-0.39727494,1.0,1.0,-0.15289205,1.0,1.0,0.2103597,0.8258343,1.0,1.0,0.64056873,1.0,1.0,1.0,-0.32432014,1.0,1.0,1.0,1.0,-1.0,1.0,0.4600716,1.0,1.0,-0.8718124,1.0,1.0,0.42970175,1.0,1.0,0.06375156,-0.14798738,0.71472156,1.0,1.0,0.4123163,0.7245759,1.0,0.64383715,1.0,1.0,0.20062497,1.0,1.0,1.0,-1.0,1.0,0.17155696,-1.0,1.0,0.2713208
