Family,3oxoDCA,3oxoLCA,7oxoDCA,Ala_DCA,Asn_CA,Asn_DCA,Asp_CA,Asp_DCA,CA,CDCA,DCA,GCA,GCDCA,GDCA,GLCA,GUDCA,Gln_CA,Glu_CA,Glu_CDCA,Glu_DCA,His_DCA,LCA,Lys_CDCA,Met_CA,Met_CDCA,Phe_CA,Phe_CDCA,Phe_DCA,TCA,TCDCA,TDCA,TLCA,Thr_CA,Thr_CDCA,Thr_DCA,Trp_CA,Trp_CDCA,Trp_DCA,Tyr_CA,Tyr_UDCA,UDCA,isoCA_aMCA,isoLCA,isoalloLCA
3bHSDH%WP_100933575_1_SDR_family_NAD(P)-dependent_oxidoreductase___Clostridium__innocuum_,1.0,-1.0,1.0,-1.0,1.0,-0.10930664,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,0.7524324,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.6759578,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0
5AR%GENOME006039_2690,-0.2756876,-0.15051074,0.5596197,-0.7437493,0.3036833,-0.12759216,0.8549055,-0.33683556,0.52320457,0.2197743,-0.2508714,0.66474324,0.52951854,0.18168172,-0.6194984,-0.2797014,-0.13946204,1.0,0.71137714,-0.3540613,-0.55549765,-0.51943856,-0.13140436,0.7596796,-0.6016698,0.029053811,-0.3437948,-1.0,0.5219565,0.8368344,0.053067848,-0.9180946,0.48429498,0.87236136,-0.1531146,-0.19657072,0.2894892,-0.75186574,-0.07977901,-0.3020586,-0.8495679,0.77424,-0.90307975,-0.5031867
5AR%GENOME012336_2253,1.0,1.0,-0.9781056,0.68425477,-0.8245373,-0.40957987,-0.33339462,1.0,-1.0,-0.79951614,0.66087645,-1.0,-1.0,0.4566972,1.0,-0.22395068,-0.26010895,-1.0,-1.0,0.9943658,1.0,0.9550533,0.047813382,-1.0,-0.54720914,-0.27710325,-0.48379293,1.0,-1.0,-1.0,-0.9780499,-0.7953141,-1.0,-0.5284148,1.0,-0.24229185,-0.280777,1.0,-1.0,-0.44334126,1.0,-0.743954,1.0,1.0
5AR%GENOME013886_753,-0.9369895,0.27308178,-0.48918188,1.0,-0.95530295,-0.02703938,-0.8838446,0.5986443,-0.33003822,-0.25450635,0.12324976,0.37186822,0.2927851,1.0,1.0,0.32435587,-1.0,-1.0,-0.48950008,0.35261017,0.8042115,0.074160375,1.0,0.42466068,0.36531475,-1.0,-1.0,-0.8881955,-0.39073467,-0.68819934,-0.0801902,-0.39501747,-0.8293786,1.0,1.0,-0.5492273,-0.7878019,0.12036466,-0.71880424,-1.0,-0.8313416,-0.39068273,-0.040822502,0.42843705
5AR%GENOME021742_2120,0.9263879,0.5114713,0.1539763,-0.91342944,0.71797174,0.76418394,-0.5597133,-0.6326075,0.843417,0.5178612,0.6890772,1.0,0.9946162,0.11723915,-0.36916465,-0.59132,0.6427373,0.077668324,0.2858933,-0.13780041,-0.626993,0.2873061,-1.0,-0.22466162,1.0,-0.6947364,0.75707084,-0.29598588,1.0,1.0,0.50913846,0.42257598,0.28457606,0.28131244,-0.3446486,-1.0,-0.24881397,-0.7968992,0.080449626,-0.086165704,0.66703856,-0.013486483,0.49140573,-0.4910699
5AR%GENOME078645_81,-0.33593196,-0.0953773,0.26065588,-0.5010911,-0.21347447,-1.0,-1.0,-0.1767315,0.6927734,0.51497865,-0.92203623,0.044394113,0.05047072,0.34081036,0.43721482,0.27474985,-0.28098494,0.046054523,1.0,-0.68812263,-1.0,-0.45841628,-0.93173945,1.0,-0.17639217,0.058459714,0.75231236,-0.5423098,0.14091477,0.17641617,-0.3667509,-0.48189726,-0.036065813,0.62935144,-1.0,0.42568842,-0.7115955,-1.0,0.35791185,1.0,0.81987476,-0.28767133,-0.07820538,1.0
5AR%GENOME084343_2181,-1.0,-1.0,1.0,-0.773178,0.80759454,-0.5779032,-0.8744569,0.615801,1.0,0.98731416,-1.0,0.38406682,0.25987393,-1.0,-1.0,0.8412584,0.49032757,0.6286423,1.0,-0.96100503,-0.9458604,-1.0,-1.0,1.0,0.167981,-0.3230856,0.67434084,-0.11631285,-0.18928309,0.4334339,-1.0,-1.0,1.0,1.0,-0.93427396,0.028789466,-0.073075555,-1.0,1.0,1.0,0.827761,0.6606028,-1.0,0.22388808
5AR%GENOME107567_81,0.4878458,0.06682842,0.019156888,-0.82512724,0.68711996,0.9812308,0.7546933,-1.0,0.37899163,0.052294,0.24730101,0.60924137,0.40737492,0.5431612,-0.48895386,0.324406,0.8385181,0.22820795,1.0,-0.21699902,0.023818845,0.075373955,-0.84466845,0.5305069,0.18005876,0.3596514,0.10499595,0.44268805,0.39906684,0.516867,0.77310723,0.75928366,0.2526656,0.048155405,-0.00723379,-1.0,-0.6999039,-0.33585614,-0.2233089,-0.063028775,0.5260587,-0.007955119,0.1609488,-0.6904139
5AR%GENOME140582_2251,-0.21994539,-0.84381944,1.0,-1.0,0.16196175,1.0,-0.013823526,-0.4680317,1.0,1.0,-1.0,-0.08475888,0.23269877,-0.4497423,-1.0,0.77551794,-0.36855802,-0.5488441,1.0,-1.0,-0.8594733,-0.7007888,-1.0,1.0,-0.62508637,0.34163228,0.0077802115,0.9198738,-0.24900395,-0.8491641,-1.0,-1.0,0.74000335,1.0,-0.9021876,1.0,0.49944645,-0.6109287,0.9818742,1.0,1.0,1.0,-0.82870567,0.30102795
5AR%GENOME142018_414,-0.26387036,0.49179208,-0.9328496,0.55922496,-1.0,-0.9587515,-1.0,0.6188793,-1.0,-1.0,1.0,-0.8743322,-0.68970555,1.0,0.77357346,0.120234236,-1.0,-1.0,0.18097326,0.82765955,0.7222687,1.0,1.0,-1.0,1.0,-1.0,-1.0,0.69910437,-0.86726284,-0.82367116,1.0,1.0,-0.5987284,-0.3806825,1.0,-1.0,-0.7641987,0.62895286,-0.9511732,-0.2368331,0.28117663,-0.9561277,0.9179464,0.27073774
5AR%GENOME170052_106,0.2176475,1.0,-1.0,1.0,-1.0,0.012850636,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.8491462,1.0,-0.39101323,-1.0,-1.0,-0.63622427,1.0,0.65820354,1.0,1.0,-1.0,0.89002043,-1.0,-0.91310984,0.9476992,-1.0,-1.0,0.7234643,0.7442606,-1.0,-1.0,1.0,-1.0,-0.81340724,0.69979376,-1.0,-0.25148752,-0.49625832,-1.0,1.0,1.0
5AR%GENOME179594_130,-0.20383751,-0.8037085,-0.61369866,-0.18180588,1.0,0.49472502,1.0,0.7758787,0.37479293,0.319532,-0.7537702,1.0,0.40570962,-0.48160884,-1.0,-0.85327727,0.7552325,0.70099723,-0.48928642,-0.4351341,0.16866562,-1.0,-0.07118893,0.01644797,-1.0,0.95004356,0.11809666,-1.0,1.0,0.8510275,0.90646684,0.2211986,-0.20268498,0.39061087,-1.0,0.47147626,0.7555122,1.0,0.389695,-1.0,-1.0,-0.7007273,-1.0,-0.33517694
5AR%GENOME179896_434,-1.0,-0.87151325,-0.62746596,0.7010039,0.6537652,1.0,0.67655015,1.0,-1.0,-0.78060853,-1.0,-0.0060091517,-0.38845488,-0.85126394,-1.0,-0.56275797,0.61861575,0.27816224,0.87638175,-0.015663365,0.32442912,-1.0,1.0,-0.02115901,-0.14707392,0.8346625,0.50588435,1.0,0.35749498,0.14514345,-0.14515182,-0.09996888,1.0,0.98967725,0.78969336,0.16778222,0.5641534,-0.07409789,0.49245968,-0.975335,-1.0,-0.045653563,-1.0,-0.5848489
5AR%HIU55603_1_DUF1295_domain-containing_protein__Candidatus_Gallibacteroides_avistercoris_,-0.5208027,0.113231726,-0.75491446,0.066270106,-0.82442343,0.22388357,0.31650165,-0.7298002,-0.6515412,0.56860423,-0.5831595,1.0,1.0,0.9660487,0.9911906,1.0,-0.54140353,-1.0,-0.9543806,-0.12566987,-0.6298578,-0.059509102,-0.31131306,-1.0,-0.117856644,0.5734089,-1.0,-0.36794877,0.85782695,1.0,1.0,0.07051218,-0.29598653,0.08213978,-0.025522191,0.37626758,-0.17143442,0.54758066,-0.13536575,-0.9356692,-0.51480967,-0.63284457,0.050893422,-0.04271352
5AR%MBD5276024_1_DUF1295_domain-containing_protein__Bacteroides_sp__,-0.026763402,-0.93976325,0.17115813,-0.03892516,1.0,0.62656695,0.86511564,-0.4248354,0.21944208,0.51384,-0.071472965,1.0,0.12915525,-0.05784538,-0.855178,-0.06200033,1.0,-0.1183063,0.41638258,-0.81550014,-0.2564834,-0.41408947,-1.0,0.72454685,-0.6553788,-0.055458605,0.70732754,-1.0,0.85918933,0.6007914,-0.08264671,-0.9790685,1.0,0.007951909,-1.0,0.8273088,-0.8829315,0.29619098,0.94513357,0.18240888,-1.0,-1.0,-0.4243348,0.25905803
5AR%MBP3601379_1_DUF1295_domain-containing_protein__Alistipes_sp__,1.0,0.90063995,-0.0043126526,0.3821639,0.27023587,0.28393492,-1.0,-0.19493853,0.4825858,0.11504313,1.0,0.12435527,-0.20039043,0.4815017,0.5068814,0.0006900795,0.2514735,-0.38764453,-1.0,0.39686683,0.15590315,0.74389064,-0.21698326,-0.56941855,-0.3747477,0.41188577,0.6719224,0.8065205,-1.0,-0.43138924,-0.0011123876,0.024131205,-0.97459453,-1.0,0.014801313,-0.6317992,-0.41313434,0.3900186,0.32608914,1.0,1.0,-0.110548995,0.46467268,0.52962154
5AR%MBQ1253485_1_DUF1295_domain-containing_protein__Alistipes_sp__,1.0,1.0,-1.0,-0.48941308,0.8162441,1.0,0.40043914,0.55792356,-1.0,-0.959721,1.0,-0.13097443,-0.9738468,0.32586244,0.5119126,-1.0,1.0,-1.0,-0.92025095,0.3140042,0.0552631,1.0,0.31481388,-0.8518241,-0.82316905,-0.03398617,-0.5511437,-0.029697789,-0.41997036,-0.7804972,-0.37660095,-0.31355965,-1.0,-1.0,0.36034802,-0.45562688,-1.0,1.0,-1.0,-0.22514053,0.17622226,-1.0,1.0,1.0
5AR%MBR4740186_1_DUF1295_domain-containing_protein__Bacteroidales_bacterium_,-1.0,-0.46106857,0.0687577,0.032595783,0.8713716,1.0,0.21464986,-0.9317623,-0.01686888,0.08169644,-0.4266251,0.32201806,0.38494974,0.23090205,1.0,0.24706323,0.29747307,0.48253348,0.33833843,-0.5053632,-0.6336398,-0.2111083,-0.06729717,0.53796244,-0.8460482,-0.53170556,0.9598044,0.2462848,-0.37243414,0.063753486,-1.0,-0.38689223,0.6382247,-1.0,0.25555947,1.0,0.7562676,-1.0,-0.09961169,0.41460636,-0.46057358,0.29059404,0.17750777,0.052458934
5AR%MCH5217706_1_DUF1295_domain-containing_protein__Muribaculaceae_bacterium_,-0.15994006,-0.14831689,0.21685451,-0.6389351,0.24889915,-0.15262026,-0.71142477,0.049201082,0.8994659,1.0,-0.35484174,1.0,1.0,0.81600344,0.18593553,1.0,0.06955348,-0.5708127,-0.8378673,-0.6871237,-1.0,0.39066768,-0.34933403,0.017419644,0.16693154,-0.7308567,-0.4075689,-0.8106799,0.9827808,1.0,0.19224508,-0.25632447,0.6075621,1.0,0.31081414,-0.37071973,-1.0,-0.5677673,-0.65515554,-0.33634064,1.0,0.22587426,-0.07571149,0.08210904
5AR%MCQ2341803_1_DUF1295_domain-containing_protein__Paludibacteraceae_bacterium_,1.0,0.5332013,-0.09475185,0.022733195,-0.20213397,0.80738515,-1.0,-0.4155368,-0.08349278,0.6477266,-0.07999735,0.07911595,0.7684472,0.18524238,0.088534735,1.0,-0.16820236,-0.103001945,-0.73982507,-1.0,-1.0,0.19636644,-1.0,-0.047702115,1.0,-0.28740886,0.8309602,0.087470554,1.0,1.0,0.45681638,1.0,0.10638503,-0.3625258,-0.68949616,0.08027509,-0.09422191,-0.5012273,0.52580243,1.0,1.0,-1.0,0.60532504,1.0
5AR%MCR5660240_1_DUF1295_domain-containing_protein__Bacteroidales_bacterium_,0.42354983,1.0,-0.39981464,0.55182195,-0.54645526,-1.0,-1.0,1.0,-0.27534652,0.0007249144,0.68278915,-0.44986308,-0.6257972,0.71073526,0.244361,-0.25287035,-0.8918225,-0.39523637,-0.8226164,0.7670312,0.89666307,0.5591168,1.0,-0.78155744,0.12581865,-1.0,-1.0,0.119510405,-0.57198155,-0.7248127,0.93003863,0.5662272,-0.43784857,-0.39396763,0.6149689,-0.887945,-0.7604216,0.5491785,-0.49211723,-0.38366014,0.49063143,-0.19556001,0.68698514,0.78364426
5AR%WP_005657188_1_DUF1295_domain-containing_protein__Bacteroides_stercoris_,-0.15176722,0.014452825,-0.7120337,-0.3024469,-0.15767267,-0.6931517,1.0,0.49145907,-0.8006101,-1.0,-0.19357039,0.2070272,0.4096843,0.3446786,0.6575524,-0.57703346,0.063436046,-0.72785383,-0.4284803,0.31575385,0.09749616,-0.13220666,0.31019348,-0.73704517,-0.5084452,1.0,-0.23367743,0.0040928447,0.36603963,0.32954156,-0.9245551,-1.0,-0.517517,-1.0,-1.0,1.0,0.7303357,-0.16882962,0.8838428,-0.1512537,-0.71329707,-0.45964772,0.32304096,0.15695244
5AR%WP_149192684_1_MULTISPECIES__DUF1295_domain-containing_protein__Bacteroidaceae_,-0.93007517,0.21285048,-0.7396574,1.0,-1.0,-0.005266895,-1.0,0.78555465,-1.0,-0.8304468,0.55226743,-0.81065726,-1.0,-0.82554775,0.9175072,1.0,-0.62856954,-0.34497285,-1.0,-0.4648777,-0.45348006,0.29943922,0.2752917,-1.0,0.6940844,0.118477695,-0.56327343,-0.39680684,-0.40395933,-0.17003147,0.75421727,1.0,-0.6920196,-1.0,1.0,1.0,0.8409478,0.776055,-0.707905,0.06910025,-0.1545686,-0.15180844,0.36285362,0.42572233
5AR%WP_300108487_1_DUF1295_domain-containing_protein__uncultured_Alistipes_sp__,-0.9647995,-0.86653286,0.56304926,-0.043197755,0.050556943,-0.47544235,-0.874225,-0.43869668,0.58420044,0.40316805,-0.9205252,1.0,1.0,0.37143502,-0.45390633,1.0,-0.008508746,0.4653044,1.0,-1.0,-1.0,-0.69674724,-0.76274484,0.80741847,0.39982024,-0.1568051,0.9000171,-0.71552444,1.0,1.0,-0.62878984,-1.0,0.02313511,0.2394933,-1.0,0.6153918,-0.76926774,-1.0,0.27647522,-0.27114692,-0.47775832,-0.7050475,-0.29581305,1.0
5AR%WP_302729833_1_DUF1295_domain-containing_protein__Bacteroides_sp__ET489_,0.9863671,1.0,-1.0,-0.22708888,-0.9712966,1.0,-0.7484024,0.95486873,-1.0,-1.0,1.0,-1.0,-1.0,1.0,0.73124945,-1.0,-0.9069312,-1.0,-0.6488257,1.0,1.0,1.0,1.0,-0.13804373,1.0,-1.0,-1.0,-0.48024172,-1.0,-1.0,1.0,1.0,-1.0,-0.30960202,1.0,-1.0,-1.0,0.6971792,-1.0,-0.7742483,-0.15300256,-1.0,1.0,1.0
5AR%WP_346709278_1_DUF1295_domain-containing_protein__Phocaeicola_salanitronis_,-0.2084221,-0.32738516,0.20150349,0.120236956,0.6621894,-0.45699665,0.7249087,-0.3738485,0.38606116,0.34689942,-0.69345814,0.5376742,0.37042573,-0.53202194,-0.7723789,0.38148132,0.1698612,1.0,0.5428075,-0.41305038,-0.44248787,-0.56030345,0.2601948,0.77105355,-0.39394557,1.0,0.02738066,-0.49411973,0.27362162,0.4791626,-0.43125394,-1.0,0.97146636,-0.0011161098,-0.34720287,0.46754986,0.9758262,-0.77804345,0.40821695,-0.343113,-0.8629828,0.45817754,-0.40166444,-1.0
5AR%WP_418203978_1_DUF1295_domain-containing_protein__Bacteroides_sp__,-0.30613336,0.45439592,0.2004306,-0.5975382,-0.22722197,-0.43233138,-0.008825925,0.1475229,0.4200832,-0.20569085,-0.3252982,0.24979709,-0.43177924,-1.0,-0.66700745,0.7568923,-0.2882061,0.4064938,-0.94178915,0.29609263,1.0,0.16842858,0.6917845,0.23572262,0.6739708,1.0,0.58810735,0.80073947,0.09769793,0.046107426,0.26262653,-0.50161797,0.5096979,0.12987089,-0.80760026,0.035275195,0.41569698,0.29398775,1.0,1.0,0.3451293,1.0,0.008743639,-1.0
5BR%CAK7070565_1_MAG__NADPH_dehydrogenase__Parabacteroides_sp__,-0.18017317,0.6165851,-0.46454227,-0.3796821,0.3806731,1.0,1.0,0.48560327,-0.56457835,-0.70502836,0.08475713,-0.81929886,-0.84589714,-0.044017814,-0.44604033,-0.4806096,-0.20848322,-0.2261656,-0.21988006,0.17363304,0.58080083,0.3599629,-0.040887177,-0.26432762,-1.0,-1.0,-0.9563152,0.23967203,-0.9201931,-0.45609528,-0.12079454,-0.5042944,-0.096957885,-0.27743796,-0.050366994,-0.35296568,0.30115706,0.8366072,-0.84876853,0.6669539,1.0,-0.36292857,0.62598383,0.57737124
5BR%GENOME006024_4796,0.66496545,-0.033601724,0.43308496,0.30312273,-0.97016984,0.028938126,-0.10029493,-0.14428249,0.8271388,0.9157898,-0.6765914,1.0,0.7366209,-0.15927057,-0.5129806,-0.49960092,-0.3164104,0.67555416,1.0,0.39544103,-0.3885484,-0.5416868,0.47563747,-0.4803345,-0.7556688,-0.41899905,-0.9433611,-1.0,1.0,1.0,1.0,0.6147141,-0.01989455,-0.19144456,-1.0,-0.5327221,0.3914846,0.17064433,-0.33991155,-0.2578556,0.37981027,0.42783797,-0.59068096,-0.89456254
5BR%GENOME006521_2122,-0.19662362,-0.014472505,-0.36664218,0.560442,-1.0,-0.8340175,-0.8448468,0.34353292,0.20502618,0.2231919,0.068871655,0.9418978,1.0,1.0,0.4383863,1.0,-0.881043,-0.33207348,0.04041455,-0.077640645,-1.0,0.3515971,0.87897927,-0.044085234,0.43464646,-0.23431768,-1.0,-0.9597505,1.0,1.0,0.98827,0.6246937,0.010858994,-0.71340597,0.73641115,-0.7195187,-0.92633134,-0.95084804,-0.93820095,-0.3552969,0.093111835,-0.33633587,-0.14155217,-0.2377825
5BR%GENOME141824_1849,-0.5487581,-1.0,0.78173697,-1.0,0.43533075,-0.43329632,1.0,-1.0,0.9818275,0.73361003,-1.0,1.0,1.0,-1.0,-0.5848064,0.03439681,0.37388262,1.0,0.57379794,-0.8191299,0.5251959,-1.0,-0.70892966,0.41635004,-0.44771296,0.7732576,1.0,-1.0,1.0,1.0,-0.736076,0.08075151,1.0,0.2782904,-1.0,0.9042359,0.6139985,-0.15864342,1.0,-0.6013039,-1.0,0.5340405,-1.0,-0.32560694
5BR%HIX74022_1_NADH_flavin_oxidoreductase__Candidatus_Parabacteroides_intestinipullorum_,-0.10794347,0.6391549,-0.24783157,0.58190644,-1.0,-0.16626063,-0.9569686,1.0,0.41993758,-0.34569255,0.89331454,-0.051708143,-0.00341602,1.0,1.0,-0.08329065,-1.0,-0.20808432,-0.6624198,1.0,0.55756015,0.8825784,0.940015,-0.76676065,0.23574033,-0.33673474,-0.89384216,0.39392856,0.025710799,-0.38463023,0.5377411,0.006328881,-0.97056377,-0.3149594,0.65107983,-0.9875993,-0.48628035,-0.56209445,-1.0,-0.5530625,-0.06799779,0.22046371,0.79731333,-0.66719264
5BR%MBO4402754_1_NADH_flavin_oxidoreductase__Bacteroidales_bacterium_,-1.0,-0.4600921,-0.8024248,0.19183965,-1.0,-1.0,-0.7538774,-0.25972554,-0.11888153,-0.5889196,0.7468206,1.0,1.0,1.0,0.7138421,0.7745527,-1.0,-0.70747566,-0.24223724,-0.4837323,-1.0,0.3260606,1.0,-0.89690274,1.0,0.65156,0.55330914,-0.81703085,1.0,1.0,1.0,1.0,-1.0,-1.0,-0.16033024,0.2668012,0.6292808,0.49073544,-0.35417885,-0.8574285,-1.0,0.4136843,-0.1516976,-0.19815123
5BR%MBO7234306_1_NADH_flavin_oxidoreductase__Paludibacteraceae_bacterium_,1.0,1.0,-0.82822454,1.0,-1.0,0.36037326,-1.0,1.0,-1.0,-0.47567227,1.0,-0.60976565,-0.3175624,1.0,1.0,-0.636604,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-0.66781217,-0.75886273,-1.0,1.0,-1.0,-0.9871518,0.7730912,0.22873022,-1.0,-1.0,1.0,-0.61833185,-0.9201126,0.8171562,-1.0,-0.88464713,0.47410506,0.20339243,1.0,0.8186858
5BR%MBO8446450_1_NADH_flavin_oxidoreductase__Candidatus_Enterocola_intestinipullorum_,-0.25870195,-0.3696963,0.18353349,-0.92793125,0.54782027,0.09847045,0.5798837,0.147525,0.13207267,-0.19147807,-0.646193,1.0,0.4977079,-0.21074112,-0.7867294,0.07593928,1.0,0.24627553,-0.742039,0.14382976,-0.0052362788,-0.6454513,-0.24244885,-0.11126987,-0.8117624,0.4521887,0.21789874,-0.8167652,0.8984876,0.80760354,-0.6097886,-0.9055105,0.13247049,0.031182857,-0.16283762,0.21728112,0.5782053,0.6961988,0.8774159,-0.2710573,-0.02764768,0.09785614,-0.24796486,-0.45026568
5BR%MBQ8101082_1_NADH_flavin_oxidoreductase__Paludibacteraceae_bacterium_,-0.37493703,0.079102285,-0.75032943,0.9823268,0.53685975,0.0870916,0.8368411,0.5436877,-1.0,-0.6267889,0.65292245,-1.0,-1.0,-1.0,0.19315194,-1.0,1.0,0.5233571,-0.39769322,0.44813716,1.0,0.34907794,0.61574113,-0.26688063,-0.6045448,0.5011186,1.0,0.28914568,-1.0,-1.0,-0.8006239,-0.28910065,-0.13898493,0.12228727,-0.019329404,0.3914203,0.18591116,0.9453834,0.1954532,1.0,-0.39664137,-1.0,-0.020270111,0.27118298
5BR%MCD8287651_1_NADH_flavin_oxidoreductase__Porphyromonadaceae_bacterium_,-0.64545953,0.10736437,-1.0,0.4838658,0.3653503,-0.022884626,1.0,0.36098668,-1.0,-1.0,0.07591509,-0.7166273,-1.0,-0.8251234,0.11155907,-1.0,0.73427045,0.33005664,0.9866911,0.78455293,1.0,0.45224604,1.0,-0.17922309,-0.30545774,-0.052032664,-0.7088871,-0.16339383,-0.01539489,-0.0750333,-0.57606214,-0.31710294,-0.05019762,-0.8369014,0.12420258,0.47096527,0.7156696,1.0,0.4607004,-0.05131358,-1.0,-1.0,0.24915454,-0.5146427
5BR%MCH5231198_1_NADH_flavin_oxidoreductase__Muribaculaceae_bacterium_,-1.0,-1.0,0.7256812,0.8312176,0.32514703,0.02120312,1.0,0.31900522,1.0,0.8115767,-0.52847016,0.15460244,-0.51731455,-0.5516616,-1.0,-1.0,-1.0,0.8325415,-0.08744898,-0.13702549,0.8495583,-0.49258322,0.27252063,0.5376517,-0.83643687,-0.2654872,-0.16890879,-0.54669553,0.87781256,0.2745917,0.570493,0.5320219,0.7362571,0.6571487,0.26328012,-0.16792384,-0.426382,-0.5654575,1.0,-1.0,-1.0,0.7034351,-0.75391483,-0.7398588
5BR%MCQ2066925_1_NADH_flavin_oxidoreductase__Bacteroidaceae_bacterium_,0.009458062,-0.06930853,1.0,-0.9903906,0.14687064,-0.6241717,-0.093675315,-0.25920781,0.9592192,0.4236763,-0.558759,-0.37280035,-0.40555772,-0.6536994,-1.0,1.0,0.22433592,0.22591779,0.9791728,-0.7016325,-0.62032986,-0.238112,-0.7940303,0.093380466,-0.53829044,-0.53589344,-0.38724673,0.027988747,-0.5454049,-0.46847162,-0.7504611,-0.37590808,0.6209234,0.10120145,-1.0,-0.39271703,0.19509877,0.2799904,0.79631686,1.0,1.0,1.0,0.03129361,0.3872829
5BR%MCQ2271787_1_NADH_flavin_oxidoreductase__Bacteroidales_bacterium_,0.95445967,0.40354535,0.8013926,-1.0,0.762929,0.44136077,0.5447426,-0.07350105,0.18813117,0.48150164,-0.24429375,0.21436651,-0.09410235,-0.86145335,-1.0,-0.31307143,0.49529067,1.0,-0.7474853,-0.2337143,0.50738627,-0.64548,-0.09227482,-0.39749733,0.13587178,0.9431556,1.0,-0.07897013,0.6156412,0.29901832,-0.22585525,-0.34919673,0.028009623,-0.615948,-1.0,-0.080813125,0.4183151,-0.19029245,0.58804834,0.6295192,0.40922296,1.0,-0.2050662,-0.48434976
5BR%MCR4591939_1_NADH_flavin_oxidoreductase__Bacteroidaceae_bacterium_,1.0,0.6111348,0.95771503,-0.75883746,-0.38220483,-0.12465049,-0.7160753,0.6181281,1.0,0.21625726,1.0,0.26115438,-0.17916128,-0.16336823,-0.27535677,0.3824163,-1.0,-0.63896257,-1.0,0.28875077,-1.0,1.0,0.36961752,0.30932257,1.0,-0.16628432,-0.3964778,1.0,-0.066276096,-0.39613885,0.41405037,0.7612517,0.63256985,1.0,0.8996086,-1.0,-1.0,-1.0,-0.47486788,0.73597544,1.0,1.0,0.641935,-1.0
5BR%MDD5892138_1_NADH_flavin_oxidoreductase__Bacteroidales_bacterium_,1.0,0.44853514,-1.0,0.6451514,-0.7230138,0.70634454,0.7382973,0.4462093,-0.75556827,-1.0,1.0,0.071664706,-0.4974239,1.0,0.65433353,-1.0,-0.32866436,-1.0,-0.8562302,1.0,0.9001596,1.0,1.0,-0.71742445,1.0,0.3454891,-1.0,0.5772412,0.030671855,-0.5609411,1.0,1.0,-1.0,-1.0,1.0,-0.83811826,-1.0,0.33214495,-1.0,-1.0,-1.0,-1.0,1.0,0.19334589
5BR%MEI7492181_1_NADH_flavin_oxidoreductase__Bacteroidota_bacterium_,1.0,1.0,-0.51937824,-0.58804166,-0.086091526,0.5049621,-0.33150664,-0.41998664,-1.0,-1.0,1.0,-0.4250583,-0.8050316,0.23703043,1.0,-1.0,-0.62749046,-1.0,-0.44665256,0.990999,1.0,1.0,0.39886072,-0.24572691,0.7329883,-0.3807276,-0.19337967,1.0,-0.8484735,-1.0,-1.0,-0.5728371,-1.0,-0.9880466,0.27298522,-1.0,-1.0,-1.0,-1.0,0.809907,1.0,-0.8868157,1.0,1.0
5BR%MEZ3591839_1_NADH_flavin_oxidoreductase__Muribaculaceae_bacterium_,-1.0,-1.0,0.9327086,-0.37055784,0.028205274,-0.53416324,-0.9396882,-0.41718483,1.0,1.0,-1.0,1.0,1.0,0.45882598,-1.0,1.0,0.046073228,0.2678543,0.43673718,-1.0,-1.0,-1.0,-0.38415068,1.0,-0.4049972,-0.7556568,-0.83976173,-1.0,1.0,1.0,0.1629014,-0.6068947,1.0,1.0,0.06915605,0.47676966,0.7917496,-0.6299426,0.2642746,-1.0,0.089981355,0.7238327,-1.0,-1.0
5BR%WP_149192683_1_MULTISPECIES__NADH_flavin_oxidoreductase__Bacteroidaceae_,-0.5596579,-0.30167454,0.89208037,-0.026307527,1.0,1.0,-1.0,-0.91333413,-0.022608757,0.29777047,-1.0,-1.0,-1.0,-1.0,-0.54049516,1.0,-0.1150289,1.0,-0.65467703,-1.0,-1.0,-0.8217706,-0.36272737,0.29684573,1.0,0.9684499,1.0,0.5854876,-0.36326015,-0.10578006,-1.0,0.69576967,1.0,0.16813889,-0.14633898,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-0.16296186,-0.0495536
5BR%WP_259010233_1_NADH_flavin_oxidoreductase__Parabacteroides_distasonis_,-0.33590844,-0.26097137,1.0,-1.0,1.0,-0.67957616,0.40060663,-1.0,1.0,1.0,-0.03834824,0.55939454,0.39847282,-1.0,-1.0,0.37214598,0.96513766,0.2886855,0.09114735,-0.8520451,-0.5064311,-0.44856077,-0.96344,0.48334306,-0.2879649,-1.0,0.05655624,-0.9883418,1.0,0.7717896,0.15552463,-0.21062773,0.89222217,0.6567208,-0.8687802,0.567749,1.0,0.09771282,0.65689355,-0.011460808,1.0,1.0,-0.3571416,-1.0
