Sample,3oxoDCA,3oxoLCA,7oxoDCA,Ala_DCA,Asn_CA,Asn_DCA,Asp_CA,Asp_DCA,CA,CDCA,DCA,GDCA,GLCA,GUDCA,Gln_CA,Glu_CA,Glu_CDCA,Glu_DCA,LCA,Phe_CA,Phe_CDCA,Phe_DCA,TCDCA,TDCA,TLCA,Thr_CA,Thr_DCA,Trp_CA,Trp_DCA,Tyr_CA,UDCA,isoCA_aMCA,isoLCA
12aHSDH%ERJ00208_1_oxidoreductase__short_chain_dehydrogenase_reductase_family_protein__Clostridium_sp__ATCC_29733_,0.11701009,0.5574548,-1.0,1.0,0.7508029,-1.0,-0.22588214,-0.83892715,0.12448478,0.25693658,-0.63709074,0.48737085,1.0,-0.35920727,0.60988045,-1.0,-0.064342216,-1.0,-0.15685941,0.7254415,0.7767757,-1.0,0.7952226,0.921169,1.0,0.057081625,-0.8779709,-0.47130436,-0.28809863,0.22515877,-1.0,-1.0,0.35461432
12aHSDH%GENOME015584_936,0.3126452,0.56046176,-1.0,1.0,-0.7385862,1.0,-0.47435883,1.0,-0.7644565,-0.97073865,0.23605442,0.35057113,0.9101056,-0.6368379,1.0,-0.039060697,0.20473194,1.0,0.097603135,-1.0,-0.8555895,0.6609906,0.18022245,1.0,0.32115763,-1.0,1.0,-1.0,0.38093427,-1.0,-1.0,-0.9317581,0.5964654
12aHSDH%GENOME051950_684,0.55339,0.5699611,0.7350282,0.8144609,-0.71102667,-1.0,-1.0,-0.06234918,0.4314459,-0.48935187,0.19326949,0.5576864,1.0,-1.0,-0.38574353,-0.60202163,-1.0,-0.49051672,0.33602875,-1.0,-0.48709044,-0.8964487,1.0,0.86814326,0.9191789,-0.802083,0.23072869,-0.22351386,0.21650712,-0.23386374,0.87119657,-0.40729877,0.5157503
12aHSDH%GENOME055489_1547,-0.1849221,-0.12709846,-0.27496353,0.10200995,1.0,-1.0,0.6131695,0.6587702,-0.2363019,-0.4217614,-0.18547337,-0.63861364,0.2036095,0.0036340824,0.72652996,0.68816566,0.8136391,0.24546902,-0.28745094,-0.07491859,-0.18614648,-0.47026858,-0.41973647,-0.2837454,-0.6254812,0.77743477,0.47006422,0.34176522,-0.15670802,-0.60846704,0.2769662,-0.1611934,-0.14995633
12aHSDH%GENOME077010_272,-0.96026355,-0.5346744,-0.47502476,-0.22361337,0.30618402,-1.0,0.5888551,-0.36304715,-0.10899738,-0.109413214,-0.011578177,-0.39834538,-0.53599447,0.472123,0.16836727,1.0,0.5257467,0.261258,-0.33237803,0.8155553,0.22061855,-0.15016049,0.40433046,0.7928958,0.5820124,0.080432154,-0.88320476,-0.6760668,0.0722234,0.5120273,0.36578062,-0.31624323,-0.42498994
12aHSDH%GENOME126416_2228,0.023048216,-0.23883139,0.84839815,-1.0,-0.4110156,-1.0,-1.0,-0.35642993,0.9859306,0.55978674,0.21701372,1.0,0.84121484,1.0,-1.0,-0.50361913,-1.0,-0.55036455,-0.12804773,-1.0,-0.69428456,-0.7641918,1.0,1.0,0.43955353,-0.84983116,-1.0,-1.0,-0.22509977,-0.32389054,1.0,0.9294351,-0.27657953
12aHSDH%GENOME136792_1072,0.71137,0.40558693,-1.0,0.86886716,-1.0,-0.19702229,0.71603465,-0.32901436,-1.0,-1.0,0.5131244,0.10406891,0.5162315,-1.0,-0.2406306,-0.60257125,-1.0,0.1596949,0.77902037,1.0,1.0,1.0,-1.0,-0.6663411,-1.0,-0.25149217,1.0,1.0,0.957814,0.5752115,-0.8757857,0.027705727,0.68952334
12aHSDH%GENOME187328_883,0.39849776,0.2450288,-1.0,1.0,-0.89758295,-0.90910023,-1.0,1.0,0.41979817,-0.10922232,-0.73723227,0.6382081,1.0,1.0,-0.22876006,-1.0,0.47002098,0.35177988,-0.10582855,-0.69955313,-0.28273433,-0.28702512,1.0,1.0,1.0,-1.0,-0.7351194,-1.0,-0.07213558,-1.0,-0.9848037,-1.0,0.32550293
12aHSDH%GENOME211747_1057,0.53430766,0.71179867,-1.0,0.42180577,-1.0,0.5300189,-0.58530056,1.0,-0.69488287,-0.53842986,0.33485162,0.008990867,-1.0,-0.529948,-0.63696826,-0.70436066,-1.0,1.0,0.52204317,-0.33528298,-0.060286637,1.0,0.1615488,0.65586114,1.0,-0.7954779,0.81226426,0.3435267,1.0,-0.4953826,-0.36619204,-1.0,0.7284765
12aHSDH%GENOME225739_454,-0.18229741,-0.16945387,-0.85713995,0.57752657,-1.0,0.030189833,0.6150328,0.55591124,-0.38988638,-0.18625131,-0.48479995,-0.52836555,-0.3863055,-1.0,-0.41363856,0.38838407,-0.08795214,0.8193623,-0.4553563,1.0,0.49735957,1.0,-0.007785151,0.045428734,-0.051051263,-0.39707103,1.0,0.6826187,0.98127073,1.0,-0.6856699,-0.87218857,0.18899009
12aHSDH%MBE7001463_1_SDR_family_oxidoreductase__Oscillospiraceae_bacterium_,1.0,1.0,-1.0,0.46192044,-0.8984773,0.61880857,-1.0,0.91876864,-1.0,-0.6839049,1.0,0.34698117,1.0,-0.035112828,-0.6543938,-1.0,-1.0,1.0,1.0,-1.0,-0.25585872,0.93037057,-0.86757714,-1.0,0.27466995,-1.0,1.0,-1.0,1.0,-1.0,0.5814311,-0.7373004,1.0
12aHSDH%MBP3571641_1_SDR_family_oxidoreductase__Clostridia_bacterium_,0.6024214,-0.19665004,-0.50773,-0.08969436,0.1273662,0.36242315,0.46211225,0.7831242,-0.41728178,-0.56381416,0.80420303,-0.36993876,-1.0,-1.0,0.8378661,-0.024766695,0.4853162,0.8565914,0.37429312,0.34046316,-0.030138915,0.7394988,-0.85878074,0.90640795,-0.16453166,0.354,0.46509376,0.28253385,-0.37714103,0.20508018,-0.45252025,-0.47803783,-0.45124
12aHSDH%MBR0327374_1_SDR_family_oxidoreductase__Clostridia_bacterium_,1.0,0.73439926,-1.0,-0.6344662,1.0,1.0,-0.34938207,0.3031464,-1.0,-0.37304467,-0.82433707,-1.0,-1.0,-1.0,1.0,0.5876936,0.37566116,0.5240617,-0.31921083,0.78008944,1.0,1.0,-1.0,-1.0,-1.0,0.6531641,1.0,1.0,0.79426813,1.0,-0.32997188,-0.3638877,0.13764772
12aHSDH%MBR2336230_1_SDR_family_oxidoreductase__Clostridia_bacterium_,-0.14203748,-0.0075963927,-0.6484217,-0.1935892,0.19970576,0.8603978,0.0031507623,1.0,-0.23782602,-0.9109572,-0.26089245,-0.0827739,-0.32166746,1.0,-0.20376939,0.16492985,0.047948528,0.8250315,-0.25861102,0.018841004,-0.57129043,1.0,-0.022915423,0.16615458,-0.25552103,0.10268287,-0.20260406,-0.19242334,0.67949325,-0.35946482,-0.9698674,-0.4259391,-0.037498668
12aHSDH%MBR2608425_1_SDR_family_oxidoreductase__Bacteroidales_bacterium_,0.49313673,0.54258406,-0.6338853,0.04260325,-0.732079,-0.62066823,-0.5550661,-0.20610312,0.5026485,0.14858834,1.0,1.0,1.0,-0.2931509,0.4977534,-0.73327756,-0.95426494,0.14112186,0.8562062,-0.15673159,-1.0,-0.86841464,-0.07098966,0.36105114,-0.91114163,-0.98514926,0.71642476,-0.6125345,0.5399847,-1.0,-0.13750833,0.7317022,0.31363037
12aHSDH%MBR5144004_1_SDR_family_oxidoreductase__Clostridia_bacterium_,-0.010973695,-0.3046306,0.73741,-0.93688184,0.8212704,-1.0,0.9876245,-1.0,0.6322281,0.25115883,-1.0,-1.0,-0.7269428,0.08671155,0.42602718,0.74649453,0.8046134,-1.0,-1.0,0.77311987,0.98705626,-0.26431566,0.6273132,-0.44531703,0.07720588,0.69422704,-0.088535935,1.0,-0.37787154,1.0,-0.5825532,1.0,-0.6975867
12aHSDH%MBR6823493_1_SDR_family_oxidoreductase__Bacillota_bacterium_,-0.4196558,-1.0,1.0,-0.99750483,0.10603668,1.0,-1.0,-1.0,1.0,1.0,-1.0,0.050163046,-1.0,1.0,0.64052004,0.5490251,-0.26604444,-0.9317575,-1.0,0.92566746,0.4186523,-0.05738129,1.0,-0.17335998,-0.94697315,-0.008277348,-1.0,-0.15086892,0.16420472,1.0,0.1828582,1.0,-1.0
12aHSDH%MBR7146259_1_SDR_family_oxidoreductase__Oscillospiraceae_bacterium_,1.0,0.55886686,0.11250448,0.55899423,-1.0,0.41372904,-1.0,0.5887591,-0.24933177,-0.49959162,0.9269457,0.10633861,-0.1775203,-0.4778507,0.121157154,-0.5846222,-0.78035843,0.71626246,0.61670625,-1.0,-0.39487243,0.6507329,-0.77332205,0.5673972,0.47616526,-1.0,0.6815571,-0.6681601,0.8734035,-0.5038316,0.45195505,0.69847894,0.43628234
12aHSDH%MCI8718619_1_SDR_family_oxidoreductase__Lachnospiraceae_bacterium_,-1.0,-1.0,1.0,-1.0,1.0,0.5296678,0.6748521,-1.0,1.0,1.0,-0.9484568,-1.0,-1.0,0.8760559,1.0,0.97039247,0.61389595,-1.0,-1.0,1.0,0.7483406,-0.9858426,1.0,-0.10857634,-0.5433065,1.0,-1.0,1.0,-1.0,1.0,0.10799828,1.0,-1.0
12aHSDH%MFR3091303_1_SDR_family_NAD(P)-dependent_oxidoreductase__Eggerthella_lenta_,-0.20674506,0.12040505,-0.53180975,0.047649194,0.21743521,1.0,0.6480137,0.5975892,-0.47519302,-0.4439853,-0.30439833,-0.39558068,-0.7873294,-0.021795448,0.18150927,0.43090716,0.9950999,0.03528428,-0.38192016,0.20683914,-0.51055795,0.32304314,-0.2944013,0.6607082,-0.33824533,0.85218245,-0.29517102,0.0008839046,1.0,0.58753455,-1.0,-1.0,-0.030543394
12aHSDH%NCB62655_1_SDR_family_oxidoreductase__Clostridia_bacterium_,0.32669902,0.4623351,-0.29964563,0.7933557,0.10304357,1.0,0.76685756,0.7647648,-1.0,-0.92901534,0.11106582,-0.17145035,-0.507221,0.040323082,-0.036603384,0.42213392,0.57678497,0.9049835,0.2784709,0.2077902,-0.025386399,0.89921564,-1.0,-1.0,-1.0,0.35067022,0.68786806,-0.11982158,1.0,-0.052572433,0.26305485,-1.0,0.51656014
12aHSDH%WP_055231566_1_SDR_family_NAD(P)-dependent_oxidoreductase__Anaerostipes_hadrus_,-1.0,-1.0,0.8637218,-0.16275708,0.8877329,-0.83473045,0.804676,0.119475886,0.87513286,0.08803179,0.036636885,0.066915885,-1.0,-0.3816856,0.5079625,1.0,1.0,-0.017365886,-0.78343374,-0.25428882,-0.9446597,-0.14687902,0.7045495,1.0,-0.052590303,0.74101543,-0.39732757,0.18932648,-0.74315274,0.9948507,-1.0,1.0,-1.0
12aHSDH%WP_103229430_1_SDR_family_NAD(P)-dependent_oxidoreductase__Clostridium_sp__chh4-2_,-0.7452202,-1.0,1.0,-0.6102157,1.0,0.5086951,1.0,-0.72572875,0.94815385,0.7061617,-0.31720212,-0.82274324,-0.8852188,0.43799803,0.14939407,1.0,0.22720434,-0.23465651,-0.82990074,0.7083361,0.32839546,-1.0,0.059580933,-0.7435856,-1.0,0.8596319,-0.5663628,0.5084969,0.007894581,0.56080526,0.24072167,1.0,-0.9380406
12aHSDH%WP_130435990_1_SDR_family_NAD(P)-dependent_oxidoreductase__Cuneatibacter_caecimuris_,-0.8179168,-1.0,1.0,-0.36359042,0.986731,-0.67108136,1.0,-1.0,0.8571839,0.9093633,-1.0,-1.0,-1.0,-0.3362323,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-0.39189672,-0.7944325,-1.0,-1.0,1.0,0.51988065,1.0,-1.0,1.0,-1.0,1.0,-1.0
12aHSDH%WP_160708750_1_SDR_family_NAD(P)-dependent_oxidoreductase__Enterorhabdus_sp__P55_,-0.54015917,-0.5163883,0.12776746,-0.04077282,0.5990746,1.0,0.17201978,-1.0,-0.13959496,-0.6998513,-0.6796731,0.163562,1.0,0.81419116,0.461713,0.30002418,1.0,-0.85034007,-0.25322768,0.275208,0.6218081,-1.0,0.91958714,-0.31802967,0.6773473,1.0,0.25951755,-0.31639123,-1.0,-0.6792106,-0.46252063,-0.50219053,-0.5323787
12aHSDH%WP_161844252_1_SDR_family_NAD(P)-dependent_oxidoreductase__Pseudoflavonifractor_sp__524-17_,0.026584342,-0.3775032,0.24724379,-0.17193808,0.36960113,-0.9471233,0.31409568,-0.7035534,-0.7245254,-0.424071,-0.0009799448,0.11718775,-0.18020537,-1.0,0.65804887,-0.004470462,0.38116494,-0.6913137,-0.110473156,0.7676656,1.0,-0.027308457,-0.6722867,1.0,0.9630896,0.374876,0.16794129,0.0072144796,-1.0,0.36545005,-0.1820334,0.54384536,-0.2666265
12aHSDH%WP_165061273_1_SDR_family_NAD(P)-dependent_oxidoreductase__Xiamenia_xianingshaonis_,-0.5812488,-0.6910714,1.0,-0.41491225,-0.47421527,-0.74004084,-0.22866465,-0.40672103,0.79395354,-0.9202782,-0.06684994,0.43676707,-0.41003668,1.0,0.36702666,0.85033965,-0.045908365,-0.48012772,-0.3722758,-0.11845247,0.010346395,-0.46758547,0.32621995,0.21426225,0.32156578,-0.04016664,-0.6554176,-0.08461302,0.22008042,0.73185384,0.4764417,0.7719714,-0.6799116
12aHSDH%WP_249318265_1_SDR_family_NAD(P)-dependent_oxidoreductase__Yeguia_hominis_,0.2260691,0.10614648,0.0818089,0.84156907,-0.5498478,0.35774374,0.120651506,-0.054659,-0.0750714,0.56838787,-0.47059697,-0.070868425,0.9676745,-0.9443046,0.18055065,-0.1274627,0.40938827,-0.5045045,-0.37135363,0.057848193,0.81217676,0.28968427,-0.87150496,-0.7412936,-1.0,0.045022406,0.7011543,-0.076411955,0.07885295,0.7172903,-0.12333167,0.48128244,0.12514542
12aHSDH%WP_251178417_1_SDR_family_NAD(P)-dependent_oxidoreductase__Adlercreutzia_agrestimuris_,0.37499097,0.36784285,-0.8805093,1.0,-1.0,-1.0,-1.0,0.82739776,-0.7525822,-0.12536944,0.28625137,0.81720716,1.0,-0.07013961,-0.5831656,-1.0,-1.0,0.1398431,0.47673368,0.077504404,0.38368547,1.0,-0.0016004072,0.7223553,1.0,-1.0,-0.7570256,-0.5908646,0.56812876,0.026291613,-0.35425863,-0.290306,0.441067
12aHSDH%WP_256285936_1_SDR_family_NAD(P)-dependent_oxidoreductase__Pseudoflavonifractor_phocaeensis_,-1.0,-0.98927176,0.08561105,-0.45668104,0.72334296,0.5964872,0.6850906,-0.2651228,0.2955886,0.11504756,-0.7050921,-0.22947453,-0.57790166,0.788311,0.4103177,0.90820915,1.0,-0.6588194,-0.9262751,0.26720312,-0.1394989,0.14428298,0.12625551,0.5154531,0.44105375,1.0,0.99302226,0.38562423,-0.6040235,0.88157564,-1.0,0.17555214,-1.0
12aHSDH%WP_278514144_1_SDR_family_NAD(P)-dependent_oxidoreductase__Methanobrevibacter_smithii_,1.0,1.0,0.30219525,-0.25262758,0.4553933,-1.0,-0.5375506,-0.24372481,-0.53438574,-1.0,0.8394131,0.27419397,0.5622564,-1.0,0.1590518,-0.9797323,-0.72023684,-0.23425579,0.9938504,-0.3504663,-0.6280405,-0.39222378,-1.0,-0.89626765,-0.384517,-0.007594218,0.07364922,-0.6510784,0.8122708,-0.39766663,1.0,0.44322714,1.0
12aHSDH%WP_418471294_1_SDR_family_NAD(P)-dependent_oxidoreductase__Eggerthella_sp__,0.82117665,0.97155374,-0.57845855,0.37403563,0.5861741,0.21125808,0.30803096,0.8946423,-1.0,-1.0,0.6482347,-0.27570134,-0.24920508,-0.8373889,-0.18388592,0.02294744,0.51574486,0.549679,0.6901424,-0.066392146,0.582472,0.38851607,-1.0,-0.2210388,-1.0,0.94097275,0.4428964,-0.17877625,0.8378121,-0.29454216,0.19797654,-1.0,0.8208622
12bHSDH%GENOME225741_180,0.7996951,0.9944376,-0.15739304,0.120602176,-1.0,1.0,-0.26690164,1.0,-0.94471306,-0.4263515,1.0,0.7410958,1.0,-0.77755445,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-0.944671,1.0,-0.92377114,1.0,1.0,-1.0,0.9232325,-1.0,-0.16012235,-1.0,-0.09585458,-0.021880686,1.0
12bHSDH%MDD6456291_1_SDR_family_NAD(P)-dependent_oxidoreductase__Lachnospiraceae_bacterium_,-0.42375398,-0.096251585,0.056128103,-0.98699856,0.11285822,-1.0,1.0,-0.6070263,-0.030072825,0.048609972,0.25742358,0.32475725,-0.008726705,0.9304301,-1.0,0.023911532,0.3143264,0.17456537,0.19679208,0.46067098,0.04644991,-0.20161371,-0.19148996,0.81553054,1.0,-0.021588404,-0.20932268,-0.37266305,-1.0,-0.7682138,0.40227795,-0.30364275,0.0661032
3aHSDH%3aHSDH%HJB56827_1_3-oxoacyl-ACP_reductase_FabG__Candidatus_Flavonifractor_intestinipullorum_,0.511258,0.6548961,-0.21840344,0.9312735,-0.7255369,0.15304822,-1.0,0.22622862,-0.7326269,-0.17407458,0.7363709,1.0,0.026903484,0.3543267,-1.0,-1.0,-1.0,1.0,0.8935357,0.11282871,-0.00883173,1.0,-0.67847276,0.7308632,-0.015943315,-1.0,0.55586165,-0.22061627,1.0,-1.0,0.3947167,-0.6075522,0.7605419
3aHSDH%3aHSDH%MBO5160353_1_3-oxoacyl-ACP_reductase_FabG__Lachnospiraceae_bacterium_,-1.0,-1.0,0.8123079,-1.0,0.58072,0.17765018,1.0,0.23116781,0.07726536,0.25274798,-0.7349022,-0.16015813,-1.0,0.6857247,0.06298435,0.7319212,0.62095565,-0.525826,-1.0,0.7090772,0.71020925,0.5893906,-0.25786304,0.18352127,-0.069309436,0.87936854,0.10679968,0.70388585,-1.0,1.0,0.74928075,0.75340116,-0.9198769
3aHSDH%3aHSDH%MBQ7891058_1_3-oxoacyl-ACP_reductase_FabG__Erysipelotrichaceae_bacterium_,1.0,1.0,-0.17865372,0.808148,-0.9371972,-0.917322,-0.28552565,0.39867437,-1.0,-0.8790302,1.0,0.73775256,0.3245218,0.39002344,-1.0,-0.5765498,-0.8995229,1.0,0.80750173,-0.44335243,-1.0,1.0,-1.0,-0.57306993,-1.0,-0.87716013,0.6639815,-1.0,0.7068267,-0.65112907,1.0,0.71044064,1.0
3aHSDH%3aHSDH%MBR6526164_1_3-oxoacyl-ACP_reductase_FabG__Clostridia_bacterium_,-0.8307388,-1.0,1.0,0.10233396,1.0,-1.0,1.0,-0.8112165,0.6627282,1.0,-1.0,-0.6318389,-1.0,0.45107454,0.077386275,1.0,0.6496112,-1.0,-1.0,1.0,1.0,-0.8270281,-1.0,-0.47238165,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.64698327,1.0,-1.0
3aHSDH%3aHSDH%MCI8514525_1_3-oxoacyl-ACP_reductase_FabG__Lachnospiraceae_bacterium_,-0.98160625,-1.0,1.0,-1.0,1.0,0.38235754,0.9349132,-1.0,0.9811357,0.3533023,-0.82720584,-0.40251285,-0.36920768,1.0,0.3821323,1.0,1.0,-1.0,-1.0,0.9027967,0.40799725,-1.0,-0.17168604,-0.49810776,-1.0,1.0,-1.0,-0.5985234,-1.0,0.6350505,1.0,1.0,-1.0
3aHSDH%3aHSDH%MCM1345206_1_3-oxoacyl-ACP_reductase_FabG__Muribaculaceae_bacterium_,-1.0,-0.76053965,-0.46103624,1.0,-0.25366846,0.6001419,0.50235635,0.6472942,1.0,1.0,-1.0,-1.0,0.63720065,1.0,0.5943951,-0.5075688,1.0,-1.0,-1.0,1.0,1.0,0.21635327,1.0,-1.0,-1.0,-0.42629102,-1.0,0.7925465,1.0,0.91252315,-1.0,-1.0,-0.26352632
3aHSDH%3aHSDH%MED9821234_1_SDR_family_NAD(P)-dependent_oxidoreductase__Christensenellales_bacterium_,-0.9568195,-0.67239517,0.9380305,0.28737617,0.32828245,0.44738427,0.80588865,-0.0036536793,0.51068974,0.5902494,-0.9971825,-1.0,-0.4823845,-0.118834585,0.22402704,0.8422067,1.0,-0.5608647,-0.99344915,1.0,1.0,0.16492157,0.057549007,-1.0,-1.0,0.082573235,0.179353,1.0,0.17505848,1.0,-0.6359434,0.08850629,-0.7695494
3aHSDH%3aHSDH%WP_062304377_1_SDR_family_NAD(P)-dependent_oxidoreductase__Sellimonas_intestinalis_,-0.39711317,-0.6339291,1.0,-0.34243307,0.78580403,-1.0,1.0,-0.26507932,-0.3817595,-0.47643745,-0.6509943,-0.76654124,-0.31721932,0.6016001,1.0,1.0,1.0,-0.3081348,-0.9595916,0.33160856,-0.013410993,-0.7749048,-1.0,0.16115361,-0.012304734,0.704789,-0.65999615,0.19459727,-1.0,0.7025809,1.0,0.89581823,-0.45267054
3aHSDH%3aHSDH%WP_117548394_1_SDR_family_NAD(P)-dependent_oxidoreductase__Longicatena_caecimuris_,1.0,1.0,-1.0,0.61035556,-0.79239523,-0.38899627,-0.8354198,0.3082906,-0.97294706,-0.17859514,0.6618029,0.882423,0.33980802,-0.47248265,-1.0,-0.40652996,0.5798397,0.116924606,1.0,-1.0,-0.10443877,-0.13812853,0.034418214,1.0,1.0,0.0401718,-0.59197634,-1.0,0.3039202,-1.0,-1.0,-0.9405423,0.95826936
3aHSDH%3aHSDH%WP_117582908_1_MULTISPECIES__SDR_family_NAD(P)-dependent_oxidoreductase__unclassified_Collinsella_,-0.453268,-0.6068721,0.5084115,0.41574454,0.6314756,0.6287541,0.5148064,-0.048152,-0.24356191,-0.87700766,-0.28826135,-0.089264765,-0.40374246,-1.0,1.0,1.0,1.0,-0.13532189,-0.6083894,-0.4606955,-0.49998102,-0.4335364,0.10731563,0.7409419,0.8152297,0.3995231,0.48587582,-0.018048825,-0.056604736,0.14231057,-1.0,0.2873036,-0.81889224
3aHSDH%3aHSDH%WP_226969791_1_SDR_family_oxidoreductase___Ruminococcus__lactaris_,1.0,1.0,-0.4467384,0.32855088,-1.0,-1.0,-1.0,-0.08270667,-0.5507465,-0.3081477,1.0,1.0,0.82165545,0.8049748,-1.0,-1.0,-1.0,0.8536178,1.0,-1.0,-1.0,-0.20705856,0.17818418,1.0,1.0,-1.0,-0.62845546,-1.0,-0.028521428,-0.9763884,0.8131217,0.6878639,0.99695385
3aHSDH%3aHSDH%WP_270387972_1_SDR_family_NAD(P)-dependent_oxidoreductase__Blautia_hansenii_,-1.0,-1.0,1.0,-1.0,0.21751536,1.0,0.82945406,-1.0,0.51303256,0.76977354,-1.0,-1.0,-1.0,0.39682275,0.14955279,1.0,1.0,-1.0,-1.0,1.0,1.0,0.4425923,0.3651255,0.53282094,0.74962354,0.47899958,-0.28598192,1.0,-0.16035071,1.0,-0.89556587,-0.41424415,-1.0
3aHSDH%CAG5237306_1_short_chain_dehydrogenase__Streptococcus_pneumoniae_,-1.0,-1.0,0.76625425,-0.12947801,-0.82583165,0.05132025,-1.0,-1.0,1.0,1.0,-0.13193358,0.9589954,0.41432846,1.0,-1.0,-1.0,-1.0,-1.0,-0.26410806,0.052487243,-0.38532475,-1.0,1.0,1.0,1.0,-1.0,-1.0,-0.7402624,-0.32543102,-1.0,1.0,0.29877687,-1.0
3aHSDH%GENOME060426_131,1.0,1.0,-1.0,1.0,-1.0,0.12574266,-1.0,1.0,-1.0,-0.7986872,0.7622948,1.0,1.0,-0.5083405,-1.0,-1.0,-1.0,0.9170273,0.87257284,-1.0,-1.0,0.7626187,-0.76977754,1.0,1.0,-1.0,0.09663784,-0.41719875,1.0,-0.65586096,0.6019024,-0.56079406,1.0
3aHSDH%GENOME084620_3418,-0.35815006,-0.68877196,1.0,0.7676138,0.5289393,0.9691798,0.15011445,0.5507636,0.82940996,0.2689692,-0.18411928,0.022775635,-0.27867842,0.0025255976,0.4890292,0.574308,0.22450548,-0.2796273,-0.67017937,-1.0,-1.0,-0.40170953,0.41918358,1.0,-0.051744416,0.48428664,0.76382965,-0.47222623,-0.44686264,-0.51188797,-0.524849,1.0,-0.9077231
3aHSDH%GENOME084674_3322,-1.0,-1.0,0.931716,0.34218195,0.61649185,0.16166434,1.0,-1.0,0.6585205,0.9499544,-0.6174586,-1.0,-0.19093652,-1.0,0.38710615,1.0,1.0,-0.035775345,-0.8705595,1.0,0.3645788,-0.64029396,-0.8946411,-0.7003381,-0.83688736,1.0,0.23017439,1.0,-0.367405,1.0,-1.0,0.9850452,-1.0
3aHSDH%MBQ9141038_1_SDR_family_oxidoreductase__Lachnospiraceae_bacterium_,0.34921074,0.3100356,0.9594717,-0.32097366,-1.0,-1.0,-1.0,-0.65676904,0.08919347,-0.2941386,0.7967816,1.0,1.0,1.0,-1.0,-0.7431137,-0.39906436,0.27920803,0.7430157,-0.50913775,-1.0,-0.38132277,1.0,1.0,1.0,-1.0,-1.0,-1.0,-0.39485604,-1.0,1.0,-0.7589642,0.48536658
3aHSDH%MBS5502136_1_3-oxoacyl-ACP_reductase_FabG__Eggerthella_sp__,0.01728809,-0.021493314,0.62288296,-0.3733599,-0.012264975,-1.0,0.31884974,-0.41048205,0.9745598,0.17489137,0.0091251265,0.45212477,0.5765565,0.9191186,0.45419607,0.009262837,-0.7819038,-0.7709874,0.008342311,-0.43998373,0.078393884,-1.0,1.0,-0.12036512,-0.46274439,-0.5124077,-1.0,0.21230295,-0.3486298,-0.025572648,0.47461146,0.0747459,-0.0504081
3aHSDH%MCI6529002_1_SDR_family_oxidoreductase__Clostridiales_bacterium_,0.29124966,0.20354566,0.63642067,-1.0,0.8113873,-0.70263714,0.75452703,-1.0,-0.008520347,0.35198978,0.24715829,0.100763895,0.13053109,-1.0,0.60244656,-0.018788254,-0.07606868,-0.89341515,0.21030653,0.48361376,0.419675,-1.0,-0.84553856,-0.5675257,-0.1753607,0.6244103,0.7819717,0.2023004,0.14427362,0.22711481,1.0,0.7614344,0.060341384
3aHSDH%MCI6633699_1_3-oxoacyl-ACP_reductase_FabG__Clostridiales_bacterium_,0.22774133,0.2551185,-0.71870327,-0.6615463,0.23641229,0.47136915,-0.18037066,-0.2201126,-0.02305111,-0.35720697,0.17451921,-0.18315011,0.80629814,0.7886145,0.55855346,0.072141856,-0.7199527,0.1474714,0.24352492,-0.32262307,-0.7745417,-0.3222824,-0.19007288,-0.13356084,0.779391,-0.049872458,-1.0,-0.2327779,0.7738424,-0.517498,-0.717788,0.7834334,0.17533837
3aHSDH%MCI6899085_1_SDR_family_oxidoreductase__Mycoplasmatota_bacterium_,-0.51716375,-1.0,1.0,-1.0,1.0,-1.0,0.4312997,-0.7173416,1.0,0.79766405,-0.6381903,-0.8700512,-1.0,1.0,0.18975414,1.0,1.0,-0.5625993,-1.0,0.21227166,-0.24112654,-1.0,0.7266314,-0.80605686,-0.40677825,0.9425566,-0.8465172,0.5301193,-1.0,0.4939166,1.0,1.0,-1.0
3aHSDH%MCI7742844_1_SDR_family_oxidoreductase__Clostridiales_bacterium_,0.6967619,0.5803947,-0.5159508,0.12744513,-0.18532445,-0.29671812,-0.8891612,-0.22761941,-0.61529696,-0.60052437,0.2886465,-0.029962897,-0.024585508,-0.22349681,-0.10072145,-0.93469816,-0.6714106,-0.08302149,0.4211167,-0.32550612,0.6561352,0.88950086,-0.26238948,0.22367024,0.24393064,-0.110649854,0.030496864,0.2836326,0.28379175,-0.047516607,1.0,-0.5167667,0.5554702
3aHSDH%MCI8568452_1_3-oxoacyl-ACP_reductase_FabG__Bacilli_bacterium_,-1.0,-1.0,1.0,-1.0,1.0,0.4359718,0.110880226,-1.0,1.0,1.0,-0.4584769,-0.7656112,-0.9943604,1.0,-0.13927749,0.65443677,0.6674575,-1.0,-0.68517154,0.7886805,0.29479253,-1.0,1.0,-0.654757,0.43144503,1.0,-0.8426004,0.64393485,-1.0,-0.9987292,1.0,-0.6912719,-1.0
