Family,3oxoDCA,3oxoLCA,7oxoDCA,Ala_DCA,Asn_CA,Asp_CA,Asp_DCA,CA,CDCA,DCA,GDCA,GLCA,Gln_CA,Glu_CA,Glu_CDCA,Glu_DCA,LCA,Phe_CA,Phe_CDCA,Phe_DCA,TCDCA,TDCA,TLCA,Thr_CA,Thr_DCA,Trp_CA,Tyr_CA,isoCA_aMCA,isoLCA
5BR%WP_418992344_1_NADH_flavin_oxidoreductase__Alistipes_sp__,0.024971453,0.07944344,-0.0533463,0.0073280013,-0.029220195,-0.03557773,0.03356206,-0.055498764,-0.05634954,0.00930743,0.026162786,0.037523977,-0.021446431,-0.012020074,-0.014600639,0.067509554,0.040211093,-0.033339676,-0.02187902,-0.009254155,0.0014197492,-0.012312722,-0.017849974,-0.03431195,0.011728598,-0.03908741,-0.016469132,-0.06991117,0.08460174
7aHSDH%EOW9602512_1_SDR_family_NAD(P)-dependent_oxidoreductase__Escherichia_coli_,-0.2503753,-0.011722853,0.08285182,-0.15905675,0.072378494,0.19304529,-0.14312306,0.16752523,0.08235686,-0.27732274,-0.12941349,-0.12774073,0.16318417,0.24805975,0.21319607,-0.24261878,-0.26171643,0.26577324,0.29031634,-0.009174503,0.22598891,0.09974161,0.025938341,0.14238514,-0.27154824,0.24155875,0.18143599,-0.11206633,-0.19192253
7aHSDH%GENOME011662_3430,-0.015769573,-0.06932678,-0.0033193007,0.040543757,-0.0075468444,-0.00041567496,0.05460707,-0.0028954968,-0.014026466,0.04668271,0.0678442,-0.00888514,-0.003924334,-0.016397523,-0.021786565,0.018310018,0.027796466,-0.04874597,-0.04784703,-0.0027495832,0.00870663,0.044820193,0.022662122,-0.022071471,0.051145505,-0.06479267,-0.033648852,-0.0012506177,-0.031855684
7aHSDH%GENOME067790_2714,-0.013036638,-0.09185232,0.022578765,-0.028016806,0.04902313,-0.015319858,0.029357547,-0.006034078,-0.010993995,-0.05923387,-0.084665224,-0.017478477,0.059128795,0.013696294,-0.016856106,0.04945603,-0.056124974,0.08333085,0.0006378968,0.03969141,-0.06397752,-0.034693837,-0.073811986,0.06487021,0.06270272,0.03839068,0.07912084,0.05441839,-0.040729184
7aHSDH%GENOME070302_884,0.036796078,-0.015035597,0.046062455,-0.011955367,0.03288977,-0.087956764,0.007801578,0.022213435,-0.031009639,-0.02246134,-0.026490802,0.003373052,0.058519043,-0.017685635,-0.026120977,0.06664835,0.012286942,0.047834683,0.020944247,0.032343782,0.01208124,0.07390246,0.06687644,0.040815115,0.05643203,-0.077607416,0.041076154,0.06321525,-0.043577045
7aHSDH%GENOME086444_1757,0.003991707,-0.015383188,-0.033418722,0.00687739,-0.03632052,-0.09374135,-0.0048942263,-0.03114272,-0.026968615,0.02938088,0.058971535,0.046887856,-0.054111954,-0.052581213,-0.020505777,-0.019663353,0.039281346,-0.049157146,-0.011943872,-0.025877444,0.032521382,0.027459256,0.023406912,-0.031383406,0.011152187,0.028981594,-0.036731225,-0.020013168,-0.0024937387
7aHSDH%GENOME103762_694,0.043928217,0.07096055,-0.011545905,-0.030550571,0.009464348,-0.027267797,0.03983693,-0.023411876,-0.050245184,0.036652356,0.00046917758,-0.0061441376,0.04243102,-0.027802236,-0.033582494,0.036845576,0.05482091,-0.02564517,-0.021184433,0.011871688,-0.034073576,-0.00069681945,-0.0016764392,0.0013877788,0.0275051,-0.025874536,-0.02301949,0.015385695,0.057386685
7aHSDH%GENOME150027_3593,0.020516738,0.030257113,0.10040627,-0.08732505,0.11400622,0.026623784,-0.17614464,0.07749182,0.10923863,-0.06047751,-0.12689865,0.0035968653,0.09157515,0.047934163,0.07996204,-0.10789032,-0.10143939,0.07973708,0.02042994,-0.13717408,-0.044930086,-0.08310227,-0.061332475,0.09491695,-0.12103536,0.0827396,0.10466055,0.17686062,-0.024173083
7aHSDH%GENOME215422_1346,-0.100935824,-0.060393877,0.10934487,-0.141986,0.059430633,0.03602027,-0.14204836,0.13148879,0.15851898,-0.11371933,-0.08866871,-0.125424,0.07788167,0.070312865,0.07161846,-0.116356395,-0.14843565,0.13333187,0.10488535,-0.10663314,0.06593012,-0.052129555,-0.00030984235,0.08222433,-0.10439191,0.08820215,0.13270685,0.066660255,-0.05278444
7aHSDH%HAY2965420_1_SDR_family_oxidoreductase__Escherichia_coli_,-0.19324689,-0.051310312,0.078867264,-0.10601858,0.07031215,0.19549416,-0.06327149,0.12858342,0.039133836,-0.21047874,-0.10655659,-0.10010991,0.16468607,0.227564,0.20535803,-0.14896224,-0.17477217,0.21672343,0.25440532,0.017394641,0.1981133,0.08186943,0.028596463,0.17001542,-0.18782814,0.11657444,0.10534648,-0.11870523,-0.18173736
7aHSDH%HEX5818085_1_7-alpha-hydroxysteroid_dehydrogenase__Gemmatimonadales_bacterium_,-0.0053149443,0.028548328,-0.060278717,0.043595523,-0.057822276,0.0031519777,0.06409469,-0.046776954,-0.057032898,0.030872019,0.077132404,0.045790266,-0.038085207,-0.038900577,-0.056421857,0.012705811,0.05131106,-0.07767102,-0.036800552,0.025920749,0.017200015,0.039517745,0.057264395,-0.06388846,0.018156983,-0.06353853,-0.086065166,-0.05523213,0.042013105
7aHSDH%MBHC130__Clostridiales_bacterium_1_7_47FAA_,-0.00023204334,0.0100469375,0.03170314,-0.028961617,0.035030752,0.018547153,-0.09386217,0.030358253,0.043919217,-0.013769074,-0.02830526,0.010271061,0.01542951,0.030055482,0.017720144,-0.038840737,-0.04011791,0.050532818,0.055322003,-0.039943162,-0.010493231,-0.019776605,-0.005859189,0.020763753,-0.021085095,0.03269669,0.042324707,0.050973274,-9.718189e-05
7aHSDH%MCI7810995_1_SDR_family_oxidoreductase__Clostridiales_bacterium_,-0.030128788,-0.0144726895,-0.04710942,-0.008078308,-0.0076643676,-0.029946197,0.024824012,-0.017450418,0.024429293,0.021814592,0.015836276,-0.009693594,-0.016070893,-0.015610138,-0.026109958,-0.007655024,0.03286227,-0.053261075,-0.0059064226,0.008056108,0.02029406,0.031371105,0.055406194,-0.02152903,-0.0012434836,-0.07478477,-0.039783772,-0.009639846,0.045204923
7aHSDH%MEO8122524_1_7-alpha-hydroxysteroid_dehydrogenase__Burkholderiales_bacterium_,-0.1823319,0.0486513,0.21085249,-0.20913425,0.18805143,0.25922942,-0.086403266,0.22670217,0.07521692,-0.34022817,-0.30923304,-0.11901706,0.29265648,0.2977102,0.25760397,-0.14280716,-0.26717106,0.3834786,0.35385886,0.083130285,0.20304185,0.06321218,0.014172919,0.32841095,-0.2863865,0.1162322,0.20588093,-0.075504825,-0.24419615
