Sample,PRISM.7122,PRISM.7147,PRISM.7150,PRISM.7153,PRISM.7184,PRISM.7238,PRISM.7406,PRISM.7408,PRISM.7421,PRISM.7445,PRISM.7486,PRISM.7496,PRISM.7506,PRISM.7547,PRISM.7658,PRISM.7662,PRISM.7744,PRISM.7759,PRISM.7762,PRISM.7776,PRISM.7791,PRISM.7843,PRISM.7847,PRISM.7852,PRISM.7855,PRISM.7858,PRISM.7860,PRISM.7861,PRISM.7862,PRISM.7870,PRISM.7874,PRISM.7875,PRISM.7879,PRISM.7897,PRISM.7899,PRISM.7904,PRISM.7906,PRISM.7908,PRISM.7909,PRISM.7910,PRISM.7911,PRISM.7912,PRISM.7938,PRISM.7941,PRISM.7947,PRISM.7948,PRISM.7955,PRISM.7971,PRISM.7989,PRISM.8095,PRISM.8096,PRISM.8101,PRISM.8106,PRISM.8129,PRISM.8226,PRISM.8244,PRISM.8264,PRISM.8275,PRISM.8283,PRISM.8332,PRISM.8336,PRISM.8361,PRISM.8374,PRISM.8377,PRISM.8406,PRISM.8441,PRISM.8444,PRISM.8447,PRISM.8458,PRISM.8462,PRISM.8464,PRISM.8466,PRISM.8467,PRISM.8475,PRISM.8483,PRISM.8485,PRISM.8496,PRISM.8503,PRISM.8511,PRISM.8513,PRISM.8515,PRISM.8523,PRISM.8534,PRISM.8537,PRISM.8550,PRISM.8564,PRISM.8565,PRISM.8573,PRISM.8577,PRISM.8589,PRISM.8591,PRISM.8592,PRISM.8605,PRISM.8624,PRISM.8628,PRISM.8629,PRISM.8667,PRISM.8675,PRISM.8683,PRISM.8692,PRISM.8696,PRISM.8728,PRISM.8734,PRISM.8735,PRISM.8746,PRISM.8749,PRISM.8753,PRISM.8754,PRISM.8758,PRISM.8764,PRISM.8765,PRISM.8774,PRISM.8776,PRISM.8778,PRISM.8783,PRISM.8784,PRISM.8785,PRISM.8788,PRISM.8789,PRISM.8794,PRISM.8795,PRISM.8800,PRISM.8802,PRISM.8803,PRISM.8805,PRISM.8806,PRISM.8807,PRISM.8809,PRISM.8815,PRISM.8841,PRISM.8843,PRISM.8844,PRISM.8846,PRISM.8847,PRISM.8849,PRISM.8878,PRISM.8882,PRISM.8892,PRISM.8894,PRISM.8898,PRISM.8924,PRISM.8932,PRISM.8982,PRISM.8998,PRISM.9010,PRISM.9018,PRISM.9030,PRISM.9033,PRISM.9074,PRISM.9079,PRISM.9126,PRISM.9148,Validation.LLDeep_0001,Validation.LLDeep_0003,Validation.LLDeep_0010,Validation.LLDeep_0011,Validation.LLDeep_0012,Validation.LLDeep_0015,Validation.LLDeep_0018,Validation.LLDeep_0021,Validation.LLDeep_0022,Validation.LLDeep_0024,Validation.LLDeep_0026,Validation.LLDeep_0027,Validation.LLDeep_0028,Validation.LLDeep_0029,Validation.LLDeep_0030,Validation.LLDeep_0033,Validation.LLDeep_0034,Validation.LLDeep_0037,Validation.LLDeep_0039,Validation.LLDeep_0043,Validation.LLDeep_0047,Validation.LLDeep_0052,Validation.UMCG0333264,Validation.UMCG1180653,Validation.UMCG1576297,Validation.UMCG1705352,Validation.UMCG1708847,Validation.UMCG2023308,Validation.UMCG2136686,Validation.UMCG2739287,Validation.UMCG2788516,Validation.UMCG3243705,Validation.UMCG3299495,Validation.UMCG3321127,Validation.UMCG3595094,Validation.UMCG3748218,Validation.UMCG4000898,Validation.UMCG4081271,Validation.UMCG4268471,Validation.UMCG4722506,Validation.UMCG4789724,Validation.UMCG4851027,Validation.UMCG5113553,Validation.UMCG5308346,Validation.UMCG5437940,Validation.UMCG5613882,Validation.UMCG5792346,Validation.UMCG5921444,Validation.UMCG6047689,Validation.UMCG6054655,Validation.UMCG6262744,Validation.UMCG6628208,Validation.UMCG6720116,Validation.UMCG6738619,Validation.UMCG6868484,Validation.UMCG6966873,Validation.UMCG7115152,Validation.UMCG7198526,Validation.UMCG7563651,Validation.UMCG8089650,Validation.UMCG8255148,Validation.UMCG8438880,Validation.UMCG9119812,Validation.UMCG9189151,Validation.UMCG9830707
C18-neg_Cluster_0361: eicosatrienoic acid,1231.91,17.9046,206.869,456.903,397.254,5983.65,1054.61,1480.64,645.386,880.546,2180.99,431.196,148.047,1035.38,62.4855,25.9125,0,231.37,309.309,283.862,1075.15,628.651,91.6793,275.906,74.2044,65.9519,232.878,24.5167,80.425,734.897,72.5307,2127.34,20.9232,163.977,63.6017,18.2252,31.8383,75.1058,0,21.7641,1969.77,0,778.706,4511.67,1922.39,2543.2,0,275.269,696.259,1803.11,880.16,42.4453,3022.42,1134.22,726.297,166.25,1093.53,3923.96,30.1431,296.452,722.77,318.881,2419.66,2858.55,643.699,27.6276,32.2667,56.2224,561.477,1438.22,705.343,793.841,342.335,23.2161,1412.41,3878.85,976.588,0,2401.08,43.7678,912.511,1443.94,482.939,484.223,1756.69,303.444,1455.67,266.177,50.339,40.2393,1014.52,770.923,1399.53,1308.12,68.24,236.295,386.379,1526.97,1098.93,43.8982,189.907,20.479,50.8272,196.638,326.799,529.354,574.144,21.5361,329.586,0,23.0401,90.0435,0,40.5009,990.916,50.2325,109.693,54.2384,16.2668,91.9799,672.152,697.895,41.5784,61.5704,1125.68,679.627,1854.37,382.127,744.24,208.761,4277.49,127.629,2156.21,1781.19,140.465,1583.35,364.141,366.315,28.4286,1642.34,0,330.974,29.3226,2186.83,55.5652,142.208,800.394,31.9859,562.105,0,237.472,357.079,0,126.623,36.7896,60.1151,20.6384,22.7744,0,0,74.459,52.6081,1757.28,187.405,52.2305,64.1599,47.7507,19.439,66.8788,0,1338.9,58.2286,98.5461,42.8978,1252.82,35.4897,1844.22,338.973,26.9342,406.82,123.84,482.049,3834.31,28.0268,1523.47,1093.86,26.2192,650.515,86.4544,26.5274,1673.94,268.204,376.874,737.126,204.737,30.0504,968.378,177.662,390.777,14.6276,69.9709,133.714,1078.88,38.7944,46.7144,42.4955,0,150.514,1100.74,365.548,214.973,653.729,126.572,95.3037,6649.63,133.167,1263.07
C18-neg_Cluster_0362: NA,289.184,0,0,513.659,672.049,20.572,0,0,0,0,31.7096,0,0,43.4052,35.286,0,15.554,21.1999,0,2.03526,917.678,2342.79,0,65.7451,0,141.55,20.9833,0,0,0,0,44.2676,0,30.2925,46.3918,0,18.4727,131.708,0,0,0,0,0,0,0,310.182,0,0,0,0,10.7581,0,61.0974,1457.13,44.7386,42.0908,0,20.2399,0,567.251,56.4232,318.153,0,0,0,0,0,35.4467,0,3867.46,0,32.9739,0,0,0,0,103.707,0,0,0,193.253,0,17.7102,0,0,69.1479,22.5581,104.256,34.1147,0,0,380.665,57.6376,0,25.8224,16.9574,0,0,92.9342,0,0,0,0,0,0,0,12.1862,0,0,0,0,42.3838,0,15.6222,0,83.7757,0,77.9151,0,564.53,0,0,0,0,30.9171,27.7806,0,0,0,43.7628,939.143,0,0,0,0,419.652,137.974,0,0,597.795,0,0,0,0,0,548.666,0,0,0,0,105.449,0,0,450.957,0,0,0,0,0,0,0,15.8147,0.903641,41.6367,0,11.6399,32.9159,0,0,0,253.414,0,0,0,31.3198,94.8887,81.3006,104.031,0,3.98612,440.878,0,0,0,607.041,0,0,326.03,0,0,19.6588,76.1578,55.9472,1644.92,44.8197,0,0,24.1965,581.892,0,0,0,23.8164,0,0,8.9168,0,31.927,62.1086,0,340.451,169.143,25.4917,0,70.9006,142.335,0
C18-neg_Cluster_0363: NA,3242.12,0,0,435.576,98.5804,49.2009,0,0,12.3398,0,25.1772,0,0,89.043,0,0,0,25.1702,0,0,275.017,0,0,0,29.2799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4282,0,0,210.424,157.255,993.707,0,0,0,0,0,0,0,214.42,0,73.6342,0,24.9091,0,413.928,0,40.17,0,390.685,0,0,0,0,162.642,13.7206,0,153.735,0,0,0,15.8121,0,0,75.5774,0,0,0,0,0,18.9163,0,0,0,0,0,0,33.8981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1453,0,0,0,0,0,0,28.7095,96.4904,19.711,0,0,0,0,143.936,28.5541,0,0,0,0,0,0,0,0,143.394,0,33.8754,975.243,0,51.3829,0,0,0,62.1972,0,86.2608,0,165.849,0,6.93352,0,0,0,0,0,0,0,62.5415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.739,0,0,0,0,0,13.4582,0,0,0,0,0,0,0,0,28.6414,0,141.178,0,0,0,0,130.134,11.192,0,0,0,0,0,0,0,48.2741,0,0,0,0,0,0,300.512,0,1.99203,0,0,0,84.4777,31.3555,98.9069
C18-neg_Cluster_0364: NA,0,0,0,41.3007,643.965,374.082,0,49.0229,190.801,36.6792,0,0,0,304.355,0,0,317.172,144.336,232.234,221.393,166.223,10.3268,115.649,0,0,287.08,366.463,0,0,0,0,0,0,48.3952,71.5853,152.419,0,46.5765,103.713,0,151.61,0,0,92.1418,40.1244,0,0,829.08,26.8933,0,37.2819,45.9745,17.1761,0,0,0,21.8479,31.7937,0,0,166.806,26.9923,7.79283,20.9601,28.6392,946.865,0,0,650.118,0,527.421,28.5184,603.044,73.0435,155.229,47.6889,0,0,151.088,0,0,0,96.537,35.4791,472.702,49.0961,0,202.126,0,46.2836,38.9298,324.178,63.1146,169.735,0,19.1118,156.046,26.1996,47.157,0,377.024,0,0,60.7014,0,82.9128,0,0,0,0,0,0,29.3598,0,13.7277,0,15.1495,0,0,91.1165,0,0,0,0,0,0,58.4881,0,0,323.851,0,253.899,0,67.8674,0,166.671,0,13.3531,0,0,0,343.217,0,0,0,46.1519,121.245,0,305.491,62.0193,0,421.235,0,73.2719,217.87,0,0,0,0,0,0,0,146.022,48.8818,0,288.206,16.0178,0,0,0,13.4472,46.5436,0,0,584.983,0,0,273.305,0,0,0,489.942,0,0,213.817,713.411,36.0942,28.271,359.098,366.063,0,0,0,179.614,57.3433,0,0,84.8243,148.636,0,0,0,124.655,0,177.364,0,0,0,7.30541,0,99.5811,0,0,53.775,0,17.9565,0
C18-neg_Cluster_0365: NA,35.5804,24.9733,445.892,57.6617,63.7304,0,0,23.6377,0,6.72731,0,124.11,53.881,18.6953,94.3973,163.252,87.8445,19.1738,0,0,53.3653,25.0692,185.005,22.0047,88.3719,133.216,57.1545,100.232,27.8868,8.82058,52.9383,0,139.265,21.9448,162.568,202.902,70.294,18.0815,84.7961,12.5224,19.2082,95.8671,0,9.18252,0,18.3438,32.4868,0,0,0,0,16.9682,0,0,0,92.9096,0,23.2902,47.2293,78.5899,0,21.8859,0,14.0664,0,40.3628,123.262,75.3611,24.3762,13.5234,43.0975,0,34.752,70.082,0,0,16.0659,150.725,22.5751,20.9224,0,0,0,0,0,10.9509,0,0,72.5743,33.6549,72.5551,17.5297,0,0,104.823,20.8828,34.0454,0,9.05851,23.4265,80.4931,297.832,61.0847,39.9832,0,0,0,37.5592,56.7464,104.952,45.2394,115.815,0,45.6404,40.495,115.664,13.6594,0,31.3017,97.3613,26.5384,0,156.717,13.4174,0,0,0,0,0,0,0,0,36.7946,0,26.5229,26.6134,0,82.3592,135.988,0,92.1431,0,98.7583,0,188.698,42.4566,16.906,15.4852,0,29.1755,41.1627,221.664,44.277,19.4882,16.6701,37.5024,33.6099,28.594,43.5304,60.4512,72.8965,0,0,19.6133,99.208,25.0494,0,14.5035,61.1544,51.2232,27.4532,0,41.8712,17.46,31.0777,0,0,19.2909,42.9429,0,0,24.011,0,14.1137,215.769,16.0161,127.663,0,28.952,23.4515,0,41.877,23.0799,0,0,13.956,0,0,0,95.1159,26.2781,0,0,24.4403,46.9785,0,0,17.7352,6.01042,0,0,0,22.5202,0,0,0,12.9795
C18-neg_Cluster_0366: NA,0,16.7426,0,38.0756,1326.97,352.245,0,504.671,136.052,120.697,0,194.069,0,609.735,18.9371,20.5538,587.186,1068.26,346.686,90.5841,1692.93,12.8496,71.5923,56.0146,28.0056,318.61,2337.83,0,86.4351,0,88.6063,0,10.3336,309.163,531.843,1170.68,0,871.752,298.426,0,1229.01,78.96,0,42.2673,220.525,0,0,301.772,0,0,19.7828,9.93815,75.8278,18.9638,0,0,8.8403,112.55,24.9374,16.266,74.3839,214.231,0,28.6791,963.775,3851.27,5.18817,69.1164,1309.62,0,206.716,155.009,578.857,46.2381,223.462,286.884,22.6673,88.1312,2011.08,0,49.3531,0,33.1661,33.9296,164.036,65.7011,0,134.671,0,57.7521,474.192,529.82,32.625,451.816,0,15.5851,244.597,9.86982,17.3115,367.356,162.888,80.8882,27.436,25.3748,0,409.658,15.01,0,49.0625,0,0,57.6073,14.153,93.1494,121.101,0,66.4643,0,0,52.3089,185.812,0,0,830.936,0,36.4803,31.8207,0,0,130.905,0,106.716,97.0826,144.487,0,212.432,0,15.2606,31.505,0,14.588,133.495,73.3148,0,30.9146,24.6368,85.1552,37.1965,104.941,188.965,0,647.445,0,122.055,2518.75,0,6.97083,22.1324,67.151,0,45.7999,0,278.249,114.941,6.21423,331.704,0,3.69695,5.99476,28.7167,13.6809,12.3657,9.87498,0.280533,323.276,62.5518,0,343.98,23.1481,0,179.74,933.709,0,46.8715,160.316,1034.32,147.913,16.1051,436.863,384.861,18.7052,24.8685,13.8027,78.4621,126.084,35.3786,0,291.283,431.75,0,0,0,272.254,49.0782,203.281,0,0,74.8258,141.378,20.2918,463.559,13.7711,82.1175,34.1111,149.898,114.885,0
C18-neg_Cluster_0367: NA,132.821,84.7007,191.564,109.826,41.8894,0,0,164.5,15.9471,0,0,77.3101,114.657,169.992,21.9902,33.8242,36.9999,42.869,0,14.66,110.193,0,0,57.1294,106.033,65.9918,33.6406,52.1412,43.7004,15.6578,39.3541,0,0,0,74.8167,24.1591,24.8132,0,45.5532,19.3567,35.4537,24.553,0,23.6038,128.227,7.22665,49.7138,0,0,0,0,173.66,0,0,0,125.333,0,0,191.921,275.134,0,0,17.9291,16.4749,0,19.8612,23.8473,30.3007,132.087,10.4327,0,105.467,0,0,8.74977,0,59.7461,23.964,43.9477,42.4151,10.3069,35.3712,0,0,0,0,0,0,54.7568,0,0,19.0614,0,43.6998,50.4469,0,0,0,0,94.7234,0,56.6812,264.521,0,49.2075,13.8095,13.7306,201.356,0,117.501,67.9838,67.2163,82.6309,138.601,12.4161,235.603,71.9374,155.844,121.898,0,64.9001,0,120.903,131.217,0,0,0,0,0,0,24.4015,0,0,15.5381,0,0,0,0,179.818,0,45.0106,70.7286,82.0561,0,99.4966,0,0,95.8351,144.666,120.028,85.015,0,14.957,103.435,48.1311,78.1471,36.384,34.3507,19.18,18.6624,31.3289,17.128,46.556,62.6809,88.5208,15.4781,19.9022,0,29.6259,16.6925,0,50.1658,0,18.304,0,28.6489,0,24.2525,9.94295,0,43.1747,0,0,0,0,0,16.3239,0,24.1697,17.5341,0,46.5144,11.433,0,76.4328,18.3935,0,0,0,22.1843,46.737,0,15.1413,0,25.8166,13.8745,23.4569,27.9119,0,0,21.2309,0,73.3674,21.0096,0,0,0
C18-neg_Cluster_0368: NA,128.87,105.364,207.317,72.8884,86.0473,63.313,331.296,88.2949,52.6511,62.2643,75.2777,92.3143,151.701,78.1796,151.117,102.027,77.3703,132.874,84.2623,93.3076,83.0229,63.2092,240.449,154.585,95.499,125.69,137.279,94.8331,144.2,57.9371,144.988,126.832,163.106,158.918,101.592,102.908,86.0649,89.4197,82.2467,103.764,82.9228,151.984,141.427,83.443,71.144,68.7475,222.292,144.944,155.391,67.6063,143.636,171.195,138.719,112.964,180.556,140.204,136.832,77.8148,126.797,96.2253,163.659,88.8143,63.3107,57.6445,114.569,109.362,117.652,119.173,85.9809,80.0068,140.027,57.6574,171.511,99.9775,64.8533,106.744,73.7076,183.304,109.949,151.22,76.4684,299.021,148.14,167.259,120.284,57.481,223.388,151.243,168.026,152.01,48.869,70.4008,224.777,101.717,150.93,137.926,228.741,64.4744,50.7041,78.8609,195.402,169.728,96.8436,162.549,348.596,133.867,55.1209,115.864,156.305,174.382,84.7398,114.823,117.285,102.385,51.5135,92.4531,77.9115,141.166,101.038,151.864,104.722,118.568,140.184,109.155,164.036,136.164,129.628,307.409,185.647,172.892,71.9948,171.242,63.5994,127.55,228.595,103.576,294.572,99.8494,182.813,105.543,117.424,211.484,151.517,382.78,154.231,205.393,119.326,121.71,389.183,285.87,243.055,229.17,114.427,83.7781,64.3509,193.768,139.319,78.861,123.068,133.021,154.193,105.264,187.089,182.441,97.4057,74.1542,129.523,105.203,228.024,161.878,63.3301,115.771,63.5183,90.9939,82.9489,199.095,68.4009,122.926,146.818,76.743,119.704,105.066,86.825,108.886,226.555,108.373,128.297,149.235,121.839,96.3839,171.276,118.231,108.265,67.1515,92.587,49.4162,47.8873,73.7808,83.5828,169.001,144.91,122.186,112.228,118.452,76.6563,67.0714,160.973,118.448,52.5528,71.8724,48.3645,84.503,178.728,159.453,125.604,75.6541,83.7773
C18-neg_Cluster_0369: NA,720.501,686.094,1122.99,353.828,558.944,384.231,1643.91,467.569,388.159,415.953,463.477,674.022,1656.62,409.618,743.246,503.447,407.982,615.12,482.637,509.502,542.302,365.574,1240.01,698.047,573.325,692.408,612.468,460.543,671.333,288.221,818.947,808.11,823.894,827.307,536.083,598.087,491.042,461.289,557.856,532.264,382.529,1025.5,758.264,386.137,501.646,368.135,1107.73,867.75,967.886,388.916,751.94,838.25,643.021,657.837,1015.9,644.442,683.086,331.719,659.05,445.791,856.881,413.891,361.806,281.912,498.944,589.864,676.337,688.1,1114.76,411.799,653.135,375.519,985.988,463.907,407.476,479.96,335.786,906.149,534.432,916.023,463.944,1610.93,783.565,616.972,763.501,262.089,970.611,758.939,773.727,736.687,362.681,277.282,1039.82,520.181,856.826,655.004,1189.86,444.725,314.696,440.501,1097.69,711.842,727.092,975.148,14413.4,572.917,327.122,607.766,836.529,1008.77,514.533,509.408,477.372,456.793,344.006,480.149,345.294,781.565,482.632,919.295,429.417,514.922,722.192,796.882,859.877,921.242,543.84,1688.1,988.468,939.505,433.215,876.946,419.145,668.052,1163.66,463.058,1522.91,508.926,900.135,644.128,710.563,858.937,770.773,1785.75,667.644,885.058,1434.5,526.751,1554.23,1284.51,1531,1391.48,649.913,483.299,379.595,742.31,556.362,605.325,691.923,582.072,696.649,638.293,791.61,740.131,686.678,465.2,721.105,435.555,995.922,929.995,343.272,674.604,400.795,540.499,448.148,797.588,232.044,658.158,628.609,461.614,663.68,566.838,483.387,589.611,809.351,372.1,696.788,762.359,706.248,547.525,1021.9,485.615,525.657,430.819,605.436,347.79,243.255,467.492,391.275,675.504,810.952,697.389,522.567,753.465,425.438,478.143,673.439,735.084,216.06,442.169,288.873,428.768,787.332,709.929,468.383,405.789,293.329
C18-neg_Cluster_0370: NA,27.4053,39.7112,36.9039,15.0963,102.83,11.7416,170.055,0,36.7212,25.0436,0,17.2716,136.94,0,533.221,0,48.6371,40.4903,293.804,20.74,115.447,175.266,140.519,23.1847,0,76.9472,0,11.1153,141.566,53.1838,0,506.735,0,58.3521,57.3091,0,329.197,213.513,9.30489,110.78,24.8825,61.023,13.5963,953.121,0,0,25.4542,71.647,81.1004,20.8621,0,63.0752,24.1991,32.8383,272.153,0,349.638,366.22,34.9695,78.8795,78.714,0,36.1795,392.115,133.968,160.684,36.3789,54.0326,0,22.5856,42.9614,54.3141,74.6734,57.8026,55.7496,32.3103,34.0885,0,100.864,91.5909,137.691,63.4217,16.7079,0,0,0,156.128,37.3782,57.3056,94.2902,44.5099,0,25.5311,80.2664,44.4525,0,0,18.1165,98.0049,789.317,66.2162,51.6987,0,310.94,94.0484,18.3267,20.8577,96.1807,0,81.5948,57.1647,129.18,178.284,31.8975,12.163,36.5901,77.2789,188.734,31.3759,93.1192,44.526,19.1145,23.7,41.3877,152.951,0,85.3353,31.6484,51.8057,23.9688,0,24.5835,96.0054,23.3583,150.232,26.3602,51.5076,31.0021,0,17.8585,0,0,0,423.312,0,35.7879,0,21.7737,0,68.3547,52.4873,0,31.5588,108.148,1524.6,24.0147,75.4928,0,0,469.069,200.024,412.104,91.5516,53.1277,0,58.0339,54.1552,50.3547,0,50.7535,564.863,102.944,266.328,262.937,367.818,0,166.243,93.4971,53.3517,24.8388,0,68.0648,140.182,0,157.81,71.013,16.0823,30.656,240.289,0,210.477,0,56.828,19.667,60.1037,10.5464,0,16.3325,8.22588,0,0,56.2835,70.286,122.85,270.804,238.111,8.87561,56.9061,46.759,28.8619,290.071,574.806,0,85.5141,88.1225,386.802,147.942
C18-neg_Cluster_0371: NA,33.5884,39.5921,31.7992,32.154,95.9277,17.4709,181.002,0,58.2172,35.054,42.5291,28.8307,149.206,16.4249,487.77,15.8299,161.758,53.8092,231.394,17.9779,100.593,130.189,136.949,33.9997,712.482,74.4386,67.304,12.5573,110.153,49.3514,0,662.781,22.8303,72.0762,75.406,12.512,325.306,220.746,0,176.238,30.8452,62.8034,14.2069,930.929,16.8388,30.689,29.4223,81.3033,69.462,28.2064,23.5553,61.8475,29.9351,105.9,354.292,28.7746,420.562,385.927,25.9827,69.9339,203.806,13.6923,79.1573,359.95,111.257,23.2476,49.7596,87.045,13.7898,22.1335,37.6002,82.2409,90.667,61.8168,55.8428,43.2738,95.2013,0,141.09,72.5286,125.768,85.0335,16.6142,0,0,15.99,167.937,65.0843,47.5635,89.6444,45.8988,24.6244,46.6152,83.3452,52.3089,23.0534,25.6391,26.4045,78.6962,806.783,77.1101,182.679,16.2556,379.8,101.449,19.7896,26.2826,80.4882,0,90.3636,47.2569,76.1492,126.342,75.0473,16.3205,31.9485,62.7946,177.626,39.116,92.4483,48.6849,19.9278,13.1966,65.4678,134.634,27.8034,71.4932,30.4247,42.3467,26.7373,14.1039,33.4683,280.476,25.4353,161.617,29.7977,87.3088,38.292,38.4024,21.0698,0,39.8497,17.6286,560.753,0,27.8798,0,40.2781,0,76.4034,46.4022,0,30.2091,128.521,595.161,0,74.3501,16.3219,18.3479,259.68,154.605,497.835,88.4651,31.1534,0,73.5033,18.0724,54.1518,21.7959,61.3275,934.126,89.1395,225.626,215.435,353.621,25.3536,159.335,84.9234,78.6346,30.173,0,82.1707,125.326,154.126,122.112,79.8992,19.1186,49.3363,72.3573,0,224.49,20.6061,72.4196,51.2077,79.9374,12.4645,20.1403,17.5309,16.4344,34.164,25.276,67.1699,121.617,219.422,219.666,275.003,0,49.9531,54.9291,45.8337,271.441,373.482,13.899,104.014,109.099,383.897,110.979
C18-neg_Cluster_0372: NA,56.5875,32.9131,97.6973,17.2216,38.2376,9.97168,0,82.5189,21.1353,44.6058,11.8769,39.1845,19.537,55.4568,75.003,127.704,52.668,32.2275,0,18.3967,88.5136,10.8065,149.632,33.2552,117.907,48.5669,77.3832,101.544,33.5825,96.8856,184.389,0,104.53,67.0183,58.0835,49.6618,21.6418,73.936,173.812,195.525,36.6763,49.5961,0,0,80.8334,26.8895,115.737,0,0,26.1527,0,87.2596,0,0,37.0102,90.3262,0,30.9133,56.6425,44.6153,0,46.1465,73.4549,30.5323,26.5177,85.2616,131.632,90.5701,97.1364,20.0536,0,60.994,67.2871,65.4092,39.6189,57.4994,13.9636,145.294,15.5607,124.536,25.1635,0,0,14.5721,0,14.3303,0,50.725,69.8894,58.0913,45.5744,25.9807,0,57.4224,58.5849,0,25.1222,0,45.8093,27.896,20.7509,175.789,32.5607,0,0,34.0628,40.1551,80.8344,0,61.6002,95.9772,27.1443,52.1011,53.8269,45.8407,85.7575,50.212,76.3402,83.149,0,67.9796,20.8418,47.61,50.4566,0,0,0,0,0,0,58.2852,43.6378,0,39.7643,0,35.3945,0,15.4005,81.5578,54.9162,68.2103,0,82.4878,0,123.067,0,30.2562,41.3527,0,38.7276,0,0,71.1977,151.795,79.8409,75.7949,80.8841,37.4948,37.1252,176.389,128.42,118.115,29.1387,41.7743,91.6879,27.4743,64.0579,61.7621,100.52,58.0372,15.5826,117.291,51.8262,44.7208,19.1999,70.382,58.0775,99.3794,106.87,43.9556,54.4428,22.9989,18.956,102.69,42.3433,41.3457,96.6983,16.5973,51.0246,30.1441,0,80.493,0,51.3183,68.4485,16.3888,14.6925,0,37.177,112.655,9.94629,0,60.3872,39.6234,78.7669,75.7526,111.141,49.2222,22.0159,16.8441,73.7738,31.2863,34.8569,21.5769,23.2019,32.3513,23.5397
C18-neg_Cluster_0373: eicosenoate,605.905,441.008,130.968,357.984,472.476,454.084,191.742,72.3717,46.3507,404.29,142.811,74.3788,381.817,139.221,99.8524,103.556,36.5806,46.8814,72.3692,31.4585,297.159,576.973,197.316,52.6042,731.089,97.2386,20.2052,43.8643,218.321,6.15556,94.7062,98.0052,435.437,136.32,90.2016,14.7238,166.335,147.331,19.141,97.3854,62.976,379.349,38.9959,736.237,321.921,74.4375,141.855,56.5748,104.636,600.282,70.0621,285.96,75.8236,107.337,105.558,333.183,171.782,779.205,498.768,225.27,48.3304,23.5646,60.5883,66.73,170.81,243.24,120.268,42.6256,80.0697,149.601,24.8289,142.66,209.998,82.7944,51.2041,144.299,75.8682,93.7143,72.1778,206.768,42.8847,108.554,497.941,36.935,80.7104,22.0446,65.6904,34.3464,122.651,67.6778,185.808,70.6692,134.384,23.3249,166.716,47.5035,0,86.6609,827.64,1963.31,102.952,422.339,168.986,925.168,76.5549,393.82,369.035,1334.46,240.667,954.23,240.223,992.566,1654.38,981.125,91.161,1549.51,155.098,259.659,285.828,196.309,5085.19,125.665,1344.74,1114.71,74.9408,110.564,167.059,32.7531,22.6495,22.7452,550.011,151.617,224.282,169.074,79.6654,584.133,0,53.0636,850.779,248.555,574.194,45.5331,554.797,83.9286,677.738,53.6071,129.42,555.507,33.2026,0,56.9431,54.0259,122.731,70.027,171.314,153.513,95.106,87.4468,27.7377,221.248,168.988,323.922,174.618,306.386,189.018,2109.49,32.6735,128.223,48.1778,440.657,270.127,65.2204,1625.84,54.4766,881.897,45.1828,6604.49,1509.02,186.214,28.459,38.4939,96.1996,226.273,45.3425,331.168,1257.6,47.2341,232.312,67.4448,41.0573,141.421,84.5524,764.792,53.2223,217.649,54.0939,24.9951,0,39.4218,54.1425,55.8039,306.022,180.104,49.3669,322.573,308.649,62.1584,72.4525,33.9819,34.9108,4921.07,2610.5,334.864,66.9666,246.446,7914.37,113.384
