SampleID,Run_0,Run_1,Run_2,Run_3,Run_4,Run_5,Run_6,Run_7,Run_8,Run_9,Mean
C18n_QI4596,0.7313923650620813,0.7306045458832408,0.7327172780063472,0.7351440599389295,0.7358114770262276,0.7366342042377128,0.7291507794290027,0.7268637521113237,0.7341291548214118,0.7443901566697003,0.7336837773185978
C18n_QI88,0.7299011184043722,0.7288674731851194,0.7385198504221423,0.7342837300396482,0.7333992707283287,0.7351269121334199,0.7291125643195813,0.7281514298207687,0.7386349856877068,0.7367161462511836,0.7332713480992271
C18n_QI12851,0.729584128971095,0.728577185334707,0.7325454324982762,0.7266315218309938,0.7435406053910252,0.7372036338649561,0.7332340393738113,0.7380932375179288,0.7317143763526864,0.7265101398648508,0.732763430100033
C18n_QI2728,0.7300218879488899,0.7305708626938469,0.7357935943147678,0.731538611346213,0.7324048204930975,0.7333257801332874,0.7283080872725313,0.7253314732047167,0.7356197890574955,0.7401800029641208,0.7323094909428968
C18n_QI42,0.7314397664958828,0.73139910169996,0.7329324829654925,0.7267994478406627,0.7377750232414008,0.7305419563931307,0.7302188427436,0.7328011797690192,0.7340614209896489,0.7273267428600826,0.731529596499888
C18n_QI4698,0.7330342674396244,0.7310927684029637,0.7255956718938894,0.7305090081096873,0.7345465814012453,0.7303631292785306,0.7283922340038534,0.724899103537225,0.7301978979240134,0.7289221011940998,0.7297552763185131
C18n_QI5028,0.7258043851838062,0.7270280035912405,0.7375628803903822,0.7327004976538128,0.7246668732568949,0.7266654499890378,0.7283650424836883,0.726290280501353,0.7327132360236199,0.7348318473943298,0.7296628496468165
C18n_QI4957,0.7257474299726493,0.7219829967259942,0.7330718701274206,0.7273157192708264,0.7340932669141668,0.730991351381807,0.7234488891284139,0.7229010167423825,0.7367083072543792,0.7386322910325553,0.7294893138550596
C18n_QI5464,0.7323696674918029,0.7319775951672586,0.7264013737841901,0.7282845702821182,0.7260325734814088,0.7253513156653778,0.7260377178230616,0.7229562571729884,0.727708404016996,0.7363014143265016,0.7283420889211705
C18n_QI10564,0.7261203947424829,0.73223934416993,0.7291681722031624,0.7217303115633777,0.7334117641294857,0.7242773731031773,0.718193821645675,0.732083911561418,0.7337122181788786,0.7266182935238865,0.7277555604821473
C18n_QI4600,0.7217458670726615,0.7223448154222464,0.729981100668642,0.728883273663053,0.7297609963364939,0.7274105221384295,0.7248365140471149,0.7186772672767204,0.7302854742164373,0.7336356654757108,0.7267561496317508
C18n_QI12879,0.7222247807836792,0.7244046343169234,0.7169321106131444,0.7260542532069459,0.7306520698013673,0.723202205697726,0.7179249685521496,0.723333018956899,0.7273355617314876,0.7202045243259995,0.7232268127986322
C18n_QI2724,0.7205316799582575,0.7215867599343975,0.7252171953294279,0.7223107647798773,0.7215964361960778,0.72394250095844,0.7195167748407398,0.7175723361802775,0.7279657435839649,0.7308530665788047,0.7231093258340264
C18n_QI6726,0.7206146018463289,0.7171018738876893,0.7252356904625132,0.7232186185972851,0.7223859701554695,0.7248479050893463,0.7201814972728866,0.7125808549650859,0.7251321912078302,0.7310447545475368,0.7222343958031974
C18n_QI2727,0.7272824035344078,0.721852550919796,0.7195264511024202,0.7197998361159731,0.7188781415698327,0.7208321340076506,0.7160519382532021,0.7174948036025091,0.7242997877346646,0.730284984279137,0.7216303031119594
C18n_QI4059,0.71815793373843,0.7164876149974707,0.725113696074745,0.7219415970241209,0.7247422011168122,0.7239421335054648,0.718313733799917,0.7128699179722476,0.7250714389825964,0.7290853727994162,0.7215725640011221
C18n_QI2730,0.7205476029205165,0.7186429716657012,0.7223320770524393,0.7196660832329983,0.7195695655848444,0.7242027801492105,0.7186561999728085,0.7143225820675599,0.7253186123505846,0.7304357624832963,0.7213694237479957
C18n_QI4056,0.7198596084666066,0.7150203752674753,0.7224437827569018,0.7205513999345934,0.723316728541665,0.7270776097428933,0.7198526268600777,0.7123300070673457,0.7219654814675094,0.7282442729391707,0.7210661893044239
C18n_QI9782,0.7259216026828967,0.7150554057844448,0.7216237502005681,0.7191936611912091,0.7138083928709225,0.7229952071883602,0.7206569814228024,0.7099179232537717,0.7213381167545084,0.7259759857232272,0.7196487027072711
C18n_QI3626,0.7163563118009973,0.7115906916812322,0.7198534842503531,0.7139744816157153,0.718142010776171,0.7194288310953407,0.7126407498000445,0.7095158072145719,0.7291330192018677,0.7211760699924428,0.7171811457428737
C18n_QI3999,0.719613414973219,0.7136775796117492,0.713687868295055,0.7160129882378304,0.7151811971862903,0.7208071472053365,0.7184906011653159,0.712924056043928,0.7183036900852615,0.7223999333685274,0.7171098476172513
