Family,12oxoCA,12oxoDCA,3oxoCA,3oxoCDCA,3oxoDCA,3oxoLCA,7_12oxoLCA,7oxoDCA,7oxoLCA,CA,CA_S,CDCA,DCA,GCA,GCA_S,GCDCA,GDCA,GLCA,GUDCA,HCA,LCA,TCA,TCA_S,TCDCA,TDCA,TLCA,TUDCA_2,UCA,UDCA
BaiCD%MEI3381486_1_FAD-dependent_oxidoreductase__Dorea_sp__,-0.013164261,0.024618423,-0.023204017,-0.022593534,0.023144584,0.015537359,-0.018732455,-0.018070797,-0.01981895,-0.02130996,-0.01005332,-0.024100335,0.0237563,-0.0073370277,-0.018457843,-0.00220569,0.019123936,0.007446574,-0.009874745,-0.01047025,0.023969533,-0.014815163,-0.016388824,-0.0076244106,0.005304543,0.0031499786,-0.013488736,-0.008372214,-0.011326872
BaiCD%RaymondF_2016__P21E7__bin_22_fa_DDJCLBHB_00368__NADH_oxidase,-0.0131453145,0.0055245133,-0.013216092,-0.007598955,0.0057618604,0.0019389557,-0.007745104,-0.012989164,-0.012797846,-0.011587225,-0.011870184,-0.009605124,0.004906322,-0.0009870509,-0.007863494,0.0035185025,0.0032160322,-0.0025626982,-0.005387057,-0.009851972,0.0065662917,-0.008729784,-0.0069896723,-0.0022964305,-0.0068690036,-0.004760134,-0.005731323,-0.006162496,-0.011723447
BaiCD%SRR5580120_bin_52_JEIALLOE_00740__Metal_reductase,-0.0090793,0.005644476,-0.011134173,-0.007887233,0.005705063,0.0048121237,-0.008883822,-0.009252899,-0.010643274,-0.010103342,-0.008710847,-0.0092157945,0.0054778964,-0.0013283038,-0.0064944453,0.0027862922,0.0033724084,-0.00093490514,-0.0055012894,-0.0070407735,0.005024768,-0.0053737527,-0.005879501,-0.0010193782,-0.0038775848,-0.0018078446,-0.0061262995,-0.005302997,-0.007431952
BaiCD%XieH_2016__YSZC12003_35390__bin_5_fa_PIKIEFGP_00577__NADH_oxidase,-0.0047784755,0.0049096276,-0.0052986844,-0.004798358,0.0056732534,0.002981437,-0.0024347217,-0.0027924518,-0.0021828904,-0.004160322,0.00045475992,-0.0064055114,0.005117329,-0.0024732233,-0.0024766903,0.0015416715,0.00650653,0.005358329,-0.0005671849,-0.001368332,0.0064879037,-0.0058014356,-0.0031708432,-0.0050222254,0.002167861,0.0034248135,-0.0020877153,0.0021827545,0.00029410125
BaiCD%bai_cluster_1%midas_Clostridium_hiranonis_61655%Clostridium_hiranonis_61655|NZ_DS995354_290,0.0038860033,-0.0025745698,0.008394042,0.006040828,-0.0024454321,-0.00095354824,0.0065541947,0.007639958,0.009267717,0.0067765904,0.007988939,0.006234575,-0.0017372742,-0.00046054937,0.007857297,-0.0009805469,5.0543687e-05,0.004687203,0.002947848,0.006163736,-0.0022943742,0.0029597261,0.005533008,-0.003511728,0.0052252114,0.0072600655,0.004626393,0.005673322,0.0063070976
BaiCD%bai_cluster_10%midas_Lachnoclostridium_nov_76594%Lachnoclostridium_nov_76594|ERS138182_8080_1_84_3_3076,0.0022274167,0.0029961523,0.004467367,0.0009016335,0.0027581265,0.003517003,0.0017739512,0.004502893,0.0060654003,0.0022670636,0.008234101,0.0013056578,0.0037600677,-0.0030414863,0.004259923,-0.0016040484,0.0044687716,0.00670131,0.0017575757,0.0048522158,0.0023912601,0.0011364437,0.0036721518,-0.004422974,0.008158816,0.009358422,0.0031720577,0.0042887367,0.0052623665
BaiE%FengQ_2015__SID531416__bin_49_fa_CEDOFBAM_00064__Bile_acid_7-alpha_dehydratase,-0.0025224886,0.010237366,-0.00541347,-0.0077466588,0.009726408,0.0074546724,-0.005638293,-0.0028765134,-0.0014422694,-0.005289414,0.0025853617,-0.008023882,0.0106269475,-0.003235781,-0.0039691664,-0.0010703686,0.009044219,0.0061145364,-0.0011793796,-0.00035004207,0.010376572,-0.0054844986,-0.005103722,-0.006278459,0.0061487197,0.0069575403,-0.0038680325,0.0011088052,0.0004993974
BaiE%LiJ_2017__H3M515915__bin_8_fa_COLEEGFP_01274__Bile_acid_7-alpha_dehydratase,-0.004514069,-0.006750124,-0.0010442134,0.0031685585,-0.0058533316,-0.0054835267,0.0016220292,-0.0012102008,-0.0039113024,0.0022438448,-0.0094774505,0.0036397865,-0.0063705463,0.000444788,0.0014836325,0.0017082143,-0.0063380403,-0.0035672889,-0.00305151,-0.0025960125,-0.0066393544,0.0007018327,0.002703701,0.0036438378,-0.0059555457,-0.005153045,0.0025354794,-0.0019475279,-0.0043137055
BaiE%MCI8938768_1_nuclear_transport_factor_2_family_protein__Dorea_sp__,-0.010223104,0.0023223776,-0.008930686,-0.004394958,0.0028943347,0.00018693952,-0.0045895395,-0.007992405,-0.008799623,-0.0063049938,-0.008724072,-0.0053982623,0.0024631282,-0.0024753576,-0.0035867586,0.0024354588,0.001499781,0.0003478801,-0.0046785087,-0.0056635253,0.0029788997,-0.005913614,-0.0026570917,-0.0017628097,-0.0039229994,-0.002035314,-0.0024482515,-0.0032832539,-0.007676205
BaiE%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_166,0.005571649,0.0034448334,0.0032946018,-0.0005988179,0.00212442,0.0022730983,0.0013586825,0.0028651832,0.002013921,0.0016797787,0.0015418715,0.00053734257,0.0030910817,0.0014246299,-0.00047181576,-0.0040828874,0.0032757109,0.00202092,0.0010421743,0.0026063763,0.002553395,0.0024942434,-0.00066702696,-0.00037659716,0.004782088,0.00083697407,-0.0007898204,-0.00043598894,0.0009701342
BaiE%fig|1950888_3_peg_203|__Bile_acid_7-alpha_dehydratase_(EC_4_2_1_106)_(BA7_alpha_dehydratase)_(Bile_acid-inducible_operon_protein_E)____Clostridiales_bacterium_UBA4701_|_1950888_3_,-0.010268342,0.0030610475,-0.010756696,-0.0058448184,0.003507075,0.00072706596,-0.006255356,-0.008856125,-0.011708395,-0.0074474807,-0.0119593665,-0.0063794125,0.0031288755,-0.0021995788,-0.0056301244,0.0015594069,0.0017087507,-0.0006268029,-0.0067543257,-0.006441084,0.003241104,-0.0052691144,-0.0040400233,0.0003143662,-0.003493505,-0.0033735153,-0.0034667593,-0.005541676,-0.008571375
BaiF%ERR688512_bin_36_KMFCMBJN_00514__Bile_acid-CoA_transferase,0.0036546276,-0.005108105,0.009576129,0.007883007,-0.00482201,-0.0017797219,0.006978488,0.007832828,0.010418188,0.006818595,0.009613901,0.007633073,-0.004128842,0.0012819659,0.009903187,0.00085040944,-0.0012660718,0.0034133124,0.0043903175,0.0070662266,-0.0047719628,0.004376271,0.007809088,-0.0021301373,0.0042789243,0.0073055066,0.0067006843,0.0061455034,0.0067221955
BaiF%KarlssonFH_2013__S54__bin_27_fa_BBGPADBL_00031__Bile_acid-CoA_transferase,-0.009502635,0.0077657024,-0.0113483975,-0.007740723,0.0067788167,0.0030957123,-0.00742065,-0.010382385,-0.0134624755,-0.009776222,-0.014535798,-0.009356688,0.006470703,0.0027754905,-0.007609567,0.0027015116,0.0037592216,-0.002234859,-0.005808558,-0.0069287904,0.008044204,-0.0074883015,-0.0083054975,-0.0012505099,-0.0068267863,-0.0045069708,-0.0081057185,-0.006615376,-0.011508512
BaiF%LiJ_2014__MH0358__bin_56_fa_NPCPOAJM_00305__Bile_acid-CoA_transferase,-0.013684549,0.023329582,-0.023016877,-0.02224965,0.022587357,0.014850774,-0.017807335,-0.017291812,-0.018427998,-0.019686867,-0.008740569,-0.02358675,0.022888208,-0.008417256,-0.017847374,-0.002178221,0.018902684,0.009232833,-0.009235061,-0.0098281875,0.023114435,-0.014272284,-0.016049005,-0.007928918,0.0066692783,0.0047231065,-0.012261106,-0.0065497323,-0.0094059445
BaiF%LiJ_2014__V1_FI37__bin_39_fa_IHFOFLIJ_00762__L-carnitine_CoA-transferase,-0.009984166,0.0024503886,-0.009957717,-0.004941656,0.0027391743,0.00019437615,-0.005139668,-0.008265124,-0.011656083,-0.0062783146,-0.012853341,-0.0057705585,0.0020877088,-0.0020277514,-0.005125651,0.0018579679,0.00045596674,-0.0012697929,-0.0065327003,-0.0067109424,0.0025432527,-0.005501091,-0.0036221086,0.00012275485,-0.005146903,-0.004059545,-0.0030114106,-0.0048876433,-0.008535669
BaiF%Obregon-TitoAJ_2015__NO11__bin_28_fa_ODBMCAMJ_01956__Bile_acid-CoA_transferase,-0.0037871667,0.00869475,-0.0058268295,-0.0072558885,0.008550461,0.007202748,-0.0057134717,-0.0049574464,-0.001233522,-0.006316524,0.0040162094,-0.008082738,0.009079601,-0.0034926692,-0.0039036889,-0.0003423999,0.008459368,0.0058957012,-0.00017642522,-0.0017985593,0.008877538,-0.0049957666,-0.004096609,-0.005301041,0.0051054764,0.0054580807,-0.0027351314,0.0006771827,-0.00021887796
BaiF%RaymondF_2016__P21E7__bin_22_fa_DDJCLBHB_00373__Bile_acid-CoA_transferase,-0.015070724,0.018177645,-0.018911032,-0.016595377,0.016958375,0.010623107,-0.014302831,-0.017869776,-0.01674353,-0.01883527,-0.013404907,-0.01851773,0.01694367,-0.002011128,-0.0143171735,0.00063031877,0.012824872,0.0006833137,-0.0067522596,-0.010567465,0.018213538,-0.013600299,-0.01382767,-0.008213759,-0.0016987941,-0.0011760386,-0.012848065,-0.008645133,-0.014027971
BaiF%SRR4783510_bin_28_GHBMCCFK_00008__L-carnitine_CoA-transferase,-0.015767474,0.012431944,-0.020572565,-0.015032827,0.0122008,0.00617972,-0.013789404,-0.016957762,-0.02074499,-0.015955456,-0.018368216,-0.01620178,0.011777246,-0.00329219,-0.013858639,0.0016682026,0.0076147155,0.00034384133,-0.010469681,-0.011520369,0.012619215,-0.011223021,-0.0119964825,-0.001760471,-0.003967708,-0.0038600178,-0.009771414,-0.009348553,-0.014215871
BaiF%SRR5127813_bin_22_DKEDJIEF_00985__Bile_acid-CoA_transferase,0.005171433,-0.012678982,0.009436895,0.009408396,-0.011474777,-0.00773211,0.008082486,0.008811069,0.007383321,0.011762692,-0.0004895703,0.011184953,-0.011566614,0.0033830844,0.007914182,-0.00043186411,-0.008888119,-0.0019968348,0.0031557104,0.00460553,-0.012720572,0.008085034,0.008012022,0.005176702,-0.001045975,-0.002743293,0.0074677533,0.0026958256,0.0047097984
BaiF%bai_cluster_17%midas_Proteocatella_sphenisci_59007%Proteocatella_sphenisci_59007|AUID01000012_911,-0.00024653965,-0.0013887048,0.00399415,0.0036364216,-0.0012776419,-0.0009607356,0.0033305637,0.002172105,0.004793206,0.0016600743,0.0045612375,0.0026648452,-0.0011590598,0.0006234769,0.0053675263,0.0011031666,0.00063227647,0.0015029284,0.0022504095,0.0030574023,-0.0007453906,-9.139684e-05,0.003867504,-0.0035708703,0.0014368183,0.0038055852,0.0030835685,0.0028430056,0.0024075864
BaiF%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_892,-0.0115439845,0.018961927,-0.01908769,-0.01772731,0.017811086,0.011566118,-0.014379375,-0.015180706,-0.017172536,-0.016385911,-0.010708592,-0.01840581,0.018406602,-0.0055587776,-0.014975974,-0.0019814256,0.014098679,0.0058411155,-0.008918702,-0.008707457,0.018606132,-0.0108494805,-0.013421408,-0.0047583175,0.004192316,0.0018137397,-0.010691299,-0.007462763,-0.010568279
BaiF%bai_cluster_3%midas_Clostridium_hylemonae_61789%Dorea_sp_89094|KQ236743_10986,0.0019762164,0.0016684587,0.0046743695,0.0022448995,0.001463063,0.0022950515,0.0024925466,0.004442139,0.006175741,0.0026755265,0.007748352,0.002152035,0.0024015107,-0.0018762776,0.0049304683,-0.0010157942,0.0032766932,0.0053514703,0.0018225275,0.004801245,0.0014473875,0.00082746963,0.00360715,-0.0043294863,0.00660826,0.00803155,0.003018495,0.0041299984,0.004722649
BaiF%bai_cluster_3%midas_Clostridium_hylemonae_61789%Dorea_sp_89094|KQ236743_13110,-8.9544046e-05,0.0062092836,0.0002356581,-0.0021992316,0.0056016385,0.004791045,-0.00031082158,0.0013753617,0.0017002067,-0.000940929,0.0041609835,-0.0024947273,0.0064819898,-0.0019225621,0.0009806291,-0.0012696923,0.0065074917,0.006367482,-0.00014118545,0.002797017,0.0062113064,-0.0016465641,-0.00038973286,-0.0053525846,0.006791004,0.007960566,-7.498904e-05,0.0024807362,0.002723466
BaiF%fig|1950825_3_peg_1464|__L-carnitine_dehydratase_(EC_4_2_1_89)____Clostridiales_bacterium_UBA1701_|_1950825_3_,-0.01704554,0.016977213,-0.021946566,-0.01719833,0.016429424,0.009047535,-0.014840208,-0.01755994,-0.020512022,-0.018082952,-0.015440345,-0.018971471,0.01641688,-0.0050662435,-0.0144379,0.0012245845,0.012160176,0.0038623416,-0.010806532,-0.010660001,0.017437298,-0.013839435,-0.013902337,-0.005857568,-0.000549284,0.00032682542,-0.011358288,-0.008101235,-0.013293606
BaiG%LeChatelierE_2013__MH0251__bin_10_fa_BOBEKBFD_00006__Multidrug_resistance_protein_3,-0.006685825,0.0010644058,-0.007120762,-0.0036938756,0.0014489506,-0.0005803456,-0.003835654,-0.005894221,-0.00811301,-0.0037715016,-0.010029687,-0.0038292347,0.000928455,-0.00013574082,-0.0043452065,0.0012271134,-0.00028946245,-0.0010522411,-0.0045001446,-0.0050405823,0.0012065027,-0.0026674697,-0.0033351853,0.0014989998,-0.0036777959,-0.0035177278,-0.0025516846,-0.0037669006,-0.0058469623
BaiG%MBE6987074_1_MFS_transporter__Oscillospiraceae_bacterium_,-0.003823951,0.006233539,-0.009554938,-0.008219176,0.005608439,0.0026332852,-0.007922286,-0.008063238,-0.009717923,-0.0076632686,-0.010146495,-0.008008188,0.0055657704,-0.00087576546,-0.0099972775,-0.0009197921,0.0013627498,-0.0041738776,-0.004890546,-0.0051745246,0.005625672,-0.005492858,-0.0085711535,0.00052939175,-0.0033317376,-0.0061753485,-0.007621582,-0.006304622,-0.0050067734
BaiG%MBR4017991_1_MFS_transporter__Clostridia_bacterium_,0.009830776,-0.03224063,0.025890984,0.027408801,-0.029349273,-0.019469326,0.022094632,0.019228024,0.02157822,0.023787456,0.007937031,0.02832198,-0.030498683,0.008844807,0.023885792,0.004921252,-0.021621907,-0.007888147,0.011476303,0.010668861,-0.031237576,0.015766082,0.023772744,0.008309852,-0.008235043,-0.0043847905,0.019592743,0.009535305,0.0105328355
BaiG%MDY4488523_1_MFS_transporter__Candidatus_Limivicinus_sp__,-0.01895781,0.008055741,-0.020094208,-0.011531821,0.008521349,0.0031514543,-0.011717661,-0.017323578,-0.020678451,-0.015563283,-0.019158002,-0.01402602,0.0074422676,-0.0031842315,-0.0108817015,0.0044171847,0.0047218334,-0.001225141,-0.010784396,-0.0125111155,0.008827543,-0.012066857,-0.009435058,-0.0020142319,-0.008025094,-0.0051265303,-0.008331372,-0.00884662,-0.015515292
BaiG%MEE1256339_1_MFS_transporter__Lachnospiraceae_bacterium_,0.0047279815,-0.005828824,0.011039122,0.009097024,-0.0056920825,-0.0026682413,0.008923251,0.008971873,0.01064048,0.009021009,0.008389676,0.009263043,-0.004943792,0.00095712475,0.010262762,-0.00016559183,-0.0022064731,0.0035897081,0.0037004065,0.006738993,-0.005450841,0.0057926355,0.0077800173,-0.0014977443,0.0043678465,0.0068505644,0.007589383,0.0058958023,0.0063972264
BaiG%bai_cluster_10%midas_Lachnoclostridium_nov_76594%Lachnoclostridium_nov_76594|ERS138182_8080_1_84_3_3097,0.0034333677,0.004887695,0.003408224,-0.00059487956,0.0045307605,0.004780295,0.0011333822,0.0049968865,0.00613629,0.0023327302,0.008395499,-0.00037624364,0.005666867,-0.0018238701,0.002899202,-0.0022931898,0.0060883733,0.008019193,0.0018214263,0.00515616,0.004719007,0.00067192345,0.0011357703,-0.0048474376,0.009308655,0.00997231,0.0009909393,0.004538809,0.006382608
BaiH%LiJ_2014__MH0370__bin_37_fa_CDDPILMH_00099__NADH_oxidase,-0.0071487655,0.0081738345,-0.006638557,-0.005853252,0.007557047,0.0055288016,-0.005302323,-0.00701758,-0.0030503578,-0.008286414,0.0007964421,-0.0077393604,0.007970113,-0.002514344,-0.0028157455,0.0014721231,0.006943582,0.002103751,-0.00047478077,-0.0034197355,0.008603274,-0.007456039,-0.0031089664,-0.007148858,0.001152771,0.003814477,-0.002321559,-0.00069356454,-0.003763942
BaiH%MEE0204071_1_FAD-dependent_oxidoreductase__Oscillospiraceae_bacterium_,-0.0070808483,0.0062130624,-0.00862877,-0.006751307,0.006552026,0.0035430538,-0.004412778,-0.0064001437,-0.0069620223,-0.0063338196,-0.0050127073,-0.0076189963,0.0062175435,-0.0034089996,-0.005250329,0.0005034249,0.005790957,0.0031957936,-0.0036708065,-0.0040873094,0.0069254446,-0.006502108,-0.005170608,-0.0041676327,0.00069235615,0.0017504522,-0.0031164282,-0.001060178,-0.0042717825
BaiH%MFR3389927_1_7-beta-dihydroxy-3-oxo-5-beta-cholanoyl-CoA_4-oxidoreductase_BaiH___Clostridium__scindens_,0.003127081,0.0023521842,0.0054158936,0.0016935728,0.0022176176,0.003152325,0.0029527193,0.005378127,0.007713727,0.0034550633,0.009267904,0.0017930026,0.003198165,-0.0013854377,0.004986668,-0.0013599386,0.0042914455,0.0068465634,0.0026946974,0.005804713,0.0023176472,0.0014449464,0.0032564523,-0.004918121,0.008170984,0.009519669,0.0028653122,0.00524718,0.0064357044
BaiH%Obregon-TitoAJ_2015__NO11__bin_28_fa_ODBMCAMJ_01962__NADH_oxidase,-0.017082423,0.027482584,-0.02569651,-0.024266046,0.026390819,0.016795995,-0.019180687,-0.019922873,-0.021262432,-0.022545356,-0.011352156,-0.026563592,0.026693296,-0.008237157,-0.019125897,-0.0011092849,0.022134142,0.011186324,-0.010523971,-0.011315814,0.027660802,-0.017412122,-0.018090228,-0.010766611,0.0062050484,0.0067251916,-0.014121828,-0.007056751,-0.0124628255
BaiH%bai_cluster_1%midas_Clostridium_hiranonis_61655%Clostridium_hiranonis_61655|NZ_DS995354_308,0.005173144,-0.0037894926,0.010722488,0.007287372,-0.0035120773,-0.0007703856,0.0080404375,0.008330795,0.0131858885,0.007827216,0.013746543,0.0076115304,-0.0027703827,-0.0017645824,0.009445466,-0.0010630708,0.00033236804,0.0049947845,0.0061848955,0.006402445,-0.0032348183,0.0045250827,0.007737586,-0.0040343143,0.0070662536,0.008811659,0.008104255,0.0076117273,0.008135774
BaiH%bai_cluster_11%midas_Romboutsia_sp_25236%Romboutsia_sp_25236|FJTZ01000011_310,0.0041266894,-0.00068350957,0.0055869017,0.0018352743,-0.0005530206,0.0009659642,0.0028811737,0.005372612,0.006737967,0.0039457963,0.00830031,0.0022308573,-6.121727e-05,-0.0005861982,0.0039399327,-0.0009429024,0.0017624198,0.0036709735,0.0037391642,0.0042470633,-0.0004066719,0.0022726671,0.003383413,-0.001960697,0.0051728995,0.0053080954,0.00392829,0.00428482,0.006261417
BaiH%bai_cluster_17%midas_Proteocatella_sphenisci_59007%Proteocatella_sphenisci_59007|AUID01000012_928,0.010055611,-0.012089138,0.014206338,0.0118041225,-0.011747949,-0.0076516178,0.011395026,0.011176895,0.0112108085,0.012799063,0.0056018736,0.014047524,-0.011460568,0.0018791253,0.008815422,-0.002457927,-0.009047089,-0.0023129634,0.0045029325,0.006686831,-0.012279699,0.009711858,0.008635229,0.004790928,0.000798679,-0.0019233531,0.008357083,0.00437688,0.0068672793
BaiH%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000013_836,-0.0019145528,0.016603928,-0.009708917,-0.013297812,0.015222165,0.010502808,-0.009154218,-0.0067197187,-0.0072149695,-0.009263783,-0.001346172,-0.012473209,0.01638064,-0.005832811,-0.010981923,-0.006270832,0.013109689,0.007149941,-0.0044991914,-0.0025911862,0.015312492,-0.005391497,-0.009905589,-0.0051633082,0.009701323,0.004612294,-0.008086921,-0.003425069,-0.0027738584
BaiH%bai_cluster_3%midas_Clostridium_hylemonae_61789%Clostridium_hylemonae_61789|NZ_GG657759_22762,-0.00052331673,0.007585396,-0.0005837713,-0.0027163392,0.0069340654,0.0057859276,-0.00031807602,0.00046575963,0.0025254672,-0.0017107117,0.0068297894,-0.0039799633,0.0077638384,-0.002115688,0.0006679744,-0.0006613881,0.008437299,0.007904086,0.0013170918,0.0014977106,0.008076477,-0.0029048799,-0.0015305222,-0.0065439534,0.006989111,0.00889428,0.0002229946,0.0033528474,0.0025066275
BaiI%LiJ_2014__MH0370__bin_37_fa_CDDPILMH_01838__hypothetical_protein,-0.0099207405,0.0017342507,-0.0075100837,-0.0030221564,0.001653599,0.00043438433,-0.004281837,-0.008433956,-0.0063493312,-0.0070930785,-0.0072621955,-0.0050814967,0.0013721143,0.0023237213,-0.002354727,0.0046642288,0.00073208095,-0.0034122467,-0.0017691429,-0.0066096657,0.0026649416,-0.005937708,-0.0030397323,-0.0027793976,-0.0069525708,-0.0028522986,-0.0025756287,-0.0034162793,-0.008033568
BaiI%LiJ_2014__V1_FI04__bin_94_fa_MJMNNJHI_00331__hypothetical_protein,-0.006518823,-0.0023456493,-0.004568385,-0.00049501006,-0.0018227131,-0.0025636766,-0.0019131791,-0.0050232047,-0.006224155,-0.0027328627,-0.009254524,-0.0009241886,-0.0024237356,0.0017195913,-0.001651205,0.0030369346,-0.0029392007,-0.0029434762,-0.00270266,-0.004219948,-0.0019417494,-0.0014375987,-0.0005120267,0.0023661896,-0.005562352,-0.004031571,0.00017077077,-0.0030532116,-0.0052872486
BaiI%QinJ_2012__CON-070__bin_41_fa_AAAKDJOM_00400__hypothetical_protein,-0.012767158,0.00820526,-0.015539506,-0.010927523,0.008216709,0.0038937842,-0.010376491,-0.012955976,-0.016363824,-0.0117263375,-0.015307129,-0.011404699,0.007832099,-0.0030075875,-0.01011525,0.0013408178,0.0047894586,-0.00025748735,-0.008452063,-0.008863755,0.00815592,-0.008071215,-0.008009586,-0.0006587781,-0.0034049503,-0.0035264837,-0.0064263474,-0.0075286496,-0.011378158
BaiI%WP_279004450_1_nuclear_transport_factor_2_family_protein__partial___Clostridium__scindens_,0.008791479,-0.0024868145,0.012046487,0.006791054,-0.002711838,7.659319e-05,0.0074708504,0.01110945,0.012616205,0.00943386,0.011704892,0.0076769935,-0.0015494397,0.0009024551,0.008551144,-0.0022401756,0.0007409222,0.005823648,0.0054425276,0.009004866,-0.0027749783,0.0060350276,0.0067233443,-0.001891652,0.008227389,0.00874737,0.0063256957,0.007079925,0.009926018
BaiI%bai_cluster_2%midas_uncultured_Eubacterium_73696%uncultured_Eubacterium_73696|FMDW01000003_2059,0.0039654328,0.0021474839,0.0029369977,0.0010383558,0.00088185334,0.0017193493,0.0022814102,0.002197071,0.0022137805,0.00254815,0.0019772667,0.0013251543,0.0017241539,0.002223989,0.00055624155,-0.0025887284,0.002084427,0.0022328505,0.001051533,0.0016905469,0.0017029953,0.0032066766,-0.00035317257,0.000681138,0.003480983,0.0018498817,0.0006321878,0.00034415137,0.00044083354
