Sample,Run_0,Run_1,Run_2,Run_3,Run_4,Run_5,Run_6,Run_7,Run_8,Run_9,Mean
C18-neg_Cluster_0902: ketodeoxycholate,0.5879968244573157,0.5905875223720741,0.5697538954419689,0.5820121478600319,0.582517134307605,0.5803421694217787,0.5912933290115889,0.5840778947467318,0.5770750245446902,0.5902774841810059,0.5835933426344792
C18-neg_Cluster_0128: NA,0.5902316830845982,0.5717233425875036,0.5659383117950741,0.5851078322223632,0.5921036561018805,0.5905886967591615,0.5913250374629481,0.589413135284695,0.5757961170065343,0.5818735701837212,0.583410138248848
C18-neg_Cluster_2062: NA,0.5719511736824552,0.5787450029829432,0.5693992305415804,0.583648069072751,0.599097131207223,0.5711103125278917,0.5851054834481884,0.5911723671415889,0.595472972655571,0.5823080934060513,0.5828009836666243
C18-neg_Cluster_0770: NA,0.5845488239687707,0.5775506513150787,0.5662483499861424,0.5825594122427505,0.5763245911958549,0.6023701480197485,0.5859545653123635,0.5859780530541111,0.5689576609967258,0.5958757874265421,0.5826368043518089
C18-neg_Cluster_1883: NA,0.5848588621598387,0.5803139841316818,0.5906391954039186,0.5791983163986715,0.5778372017643991,0.5925123428082885,0.5760756211333304,0.5707532988533286,0.5851759466734312,0.5888752659986753,0.5826240035325565
C18-neg_Cluster_0595: NA,0.5955692723967362,0.5981693654081934,0.5748119806273106,0.5767391498376998,0.5808295400630411,0.5769810735776999,0.5758771497155635,0.5919556833288707,0.5723739530339116,0.5801272565847884,0.5823434424573815
C18-neg_Cluster_1902: NA,0.5759816701663402,0.5920202746186766,0.5804643056788662,0.5890549472230444,0.5788741855625549,0.5922809885520748,0.5724326723882807,0.577306378800904,0.5771854169309037,0.5862552084067325,0.5821856048328378
C18-neg_Cluster_0051: NA,0.5882105629072187,0.5713275741390569,0.5757103867491556,0.5790115888517783,0.5941541359564444,0.5934976535745995,0.562244864405267,0.5887836638058597,0.5855423554446934,0.5830256439164401,0.5821508429750514
C18-neg_Cluster_2084: NA,0.5817690497329443,0.5791701311085745,0.5739535036664366,0.5843562244864406,0.5870808025291601,0.5786616214997392,0.5706194187253673,0.5936009996382888,0.5836151862343043,0.5886580043875101,0.5821484942008766
C18-neg_Cluster_0598: NA,0.5749893130775049,0.5755177872668255,0.5803809241956622,0.5812264828985753,0.6006602404205246,0.5866603719518785,0.5679195028114826,0.5893262306402289,0.579460204719157,0.5837878211361491,0.581992887911799
C18-neg_Cluster_1131: arachidonic acid,0.5819275919897405,0.5662248622443947,0.5999661776518834,0.5926556180329486,0.5871677071736261,0.6020753768608164,0.5654814752180837,0.5654943934760448,0.5727074789667272,0.5847531673219747,0.581845384893624
C18-neg_Cluster_1376: NA,0.5873192031078981,0.590704961080812,0.5945757409208134,0.5608320767391498,0.5615825100879851,0.5647451345142971,0.5927472202257642,0.5785101255654673,0.6027107202750884,0.582040333150129,0.5815768025667405
C18-neg_Cluster_1194: NA,0.5954847165264449,0.559995913132936,0.5701872442772117,0.5636999300065296,0.5815353467025559,0.592758964096638,0.6008070388064469,0.5832276384954691,0.5808424583210023,0.5800286080694486,0.5808567858434682
C18-neg_Cluster_2108: NA,0.5779147113121661,0.5865828624041113,0.5854155216392565,0.5832076739149838,0.5847872245475086,0.5854484044777032,0.5530952146074963,0.5740004791499317,0.5857126415723635,0.5893743805108115,0.5805539114136333
C18-neg_Cluster_1295: NA,0.5807860877408081,0.5646523579343941,0.5801801040037206,0.5652313307684719,0.5780650328593507,0.5916174598477055,0.5883280016159567,0.5869927234976066,0.5834777829450809,0.5787203408541084,0.5798051222067203
C18-neg_Cluster_1397: NA,0.5528673835125448,0.5747403430149806,0.5765970490001269,0.5906532880489672,0.5781413680200305,0.5831924068828479,0.5816786219272162,0.5832663932693527,0.5914401273975112,0.5836046167505179,0.5796181597824096
C18-neg_Cluster_1130: NA,0.5925193891308127,0.5752570733334273,0.581646913475857,0.5987318968230481,0.5770938147380883,0.580150744326536,0.553657746022351,0.5815142077349831,0.57935644155913,0.5759851933276023,0.5795913420471837
C18-neg_Cluster_1926: NA,0.5946767382103281,0.5883045138742091,0.5745207326296407,0.5596882237160425,0.584227041906829,0.572638190128572,0.5690187291252696,0.5754379289448838,0.5815001150899346,0.590029688505569,0.5790041902131278
C18-neg_Cluster_2079: NA,0.5790761801415841,0.5719147676827463,0.5563283022590509,0.5813357008977016,0.5770350953837192,0.5785267368382979,0.5812229597373132,0.5932745200279974,0.5828577065629449,0.5839628048121686,0.5785534774343524
C18-neg_Cluster_0101: NA,0.58093758367508,0.5855705407347905,0.5956185966544061,0.5702964622763379,0.5738983074733297,0.554317751565458,0.5868729360146939,0.5951852478191633,0.5449708047370078,0.5940860215053763,0.5781754252455643
C18-neg_Cluster_1935: NA,0.5776915777655641,0.5840626277145958,0.5763833105502238,0.5691831433175026,0.5692770942844929,0.5738853892153685,0.5734097624449801,0.5796692456207106,0.5840626277145958,0.5885957618718791,0.5776220540499913
LCA,0.5687944211915801,0.5800873274238175,0.5906474161135303,0.5759804957792528,0.5664245080492492,0.5828905894013914,0.5753005256556604,0.5921200975211037,0.5744667108236211,0.5675237343630358,0.5774235826322243
C18-neg_Cluster_2049: NA,0.5542919150495357,0.607634925332469,0.5669811675286668,0.5638819600050734,0.5758583595221654,0.5781601582134284,0.5964841199378046,0.5885194267111995,0.5572830789610903,0.5843409574543047,0.5773436068715737
C18-neg_Cluster_0786: NA,0.5981599703114945,0.5770022125452726,0.570528990919639,0.5768929945461463,0.5832358592050809,0.5618397008601211,0.5821836083747893,0.5675284319113855,0.5770186539644959,0.573604710701485,0.5767995133339909
C18-neg_Cluster_1387: NA,0.5760568309399325,0.5695378082178911,0.5714379665252706,0.5784091282759528,0.5852675488662468,0.5791302019476037,0.5815423930250803,0.5765723868712919,0.5723516396792515,0.5749564302390583,0.5765262334587579
C18-neg_Cluster_1884: NA,0.5901306857950835,0.5745289533392522,0.5828377419824594,0.5708542961428432,0.5783093053735255,0.5804889678077012,0.5766639890641075,0.5579501308267215,0.5729658441259506,0.5796551529756621,0.5764385067433307
C18-neg_Cluster_0584: NA,0.5763750898406123,0.5674380041056573,0.5938805037650849,0.581321608252653,0.5778172371839138,0.5967189973552803,0.5609941421572082,0.5668555081103173,0.5660017286977926,0.5767191852572142,0.5764122004725734
C18-neg_Cluster_1050: NA,0.5891418518675104,0.5656858185712876,0.556965994447498,0.5857138159594508,0.5651291590918699,0.5834155404294499,0.5770738501576028,0.5799968996180893,0.5734837488314849,0.5784842890495451,0.5755090968023788
C18-neg_Cluster_1286: NA,0.5602648477759458,0.5762541279706123,0.570947072722746,0.5722142363900281,0.5979650220549896,0.5856421783471207,0.5677633093288613,0.5847249820318775,0.5680510341652691,0.5710680345927461,0.5754894845380196
C18-neg_Cluster_0999: NA,0.5780309756338167,0.5644362707103163,0.5700310507945904,0.5717667949097367,0.587548208589937,0.5654838239922585,0.5841319165527512,0.567353448235366,0.5867778106606163,0.5786451800805159,0.5754205480159904
C18-neg_Cluster_0271: NA,0.5737479859261453,0.5730081220610963,0.5661626197287636,0.580438469162944,0.5705407347905128,0.5699993423432311,0.5759311715215829,0.5900837103115883,0.5765535966778939,0.5741425799875045,0.5750608332511263
C18-neg_Cluster_0035: NA,0.5891888273510055,0.5892874758663454,0.5679101077147837,0.5542320213080795,0.5878547236197428,0.5546536262724484,0.5764056239048841,0.5911935061091615,0.5404905179986565,0.5909598030787733,0.5742176233223881
C18-neg_Cluster_1259: NA,0.5678337725541042,0.5794625534933319,0.5458081427303091,0.5782435396966324,0.5842822380999357,0.5838782489418773,0.5877419824593545,0.5806263710969245,0.5709482471098334,0.560773357384781,0.5739598453567083
C18-neg_Cluster_1441: NA,0.5846040201618776,0.5714062580739112,0.5612207988650723,0.5738384137318734,0.575652841781874,0.5713757240096393,0.566182584309249,0.5699946447948816,0.5814449188968278,0.5828189517890613,0.573853915641427
C18-neg_Cluster_1410: NA,0.5768225313209037,0.5674039468801233,0.583258172559741,0.5597528150058485,0.571767969296824,0.5735718278630383,0.5929492148047933,0.5858747069904218,0.5558996509721577,0.5708049718851731,0.5738105807579026
C18-neg_Cluster_0849: NA,0.5729423563842032,0.5795858641375067,0.5752829098493496,0.574395073211291,0.5719676151016785,0.5907307975967342,0.5540276779548754,0.577929978344302,0.5710187103350761,0.5695906556368232,0.573747163855184
C18-neg_Cluster_1232: NA,0.5661532246320645,0.5759487873278937,0.5605490494510915,0.5764878310010007,0.5673334836548805,0.587994475683141,0.5634133795572092,0.5818324666356629,0.5690504375766288,0.5846662626775087,0.5733429398197082
C18-neg_Cluster_0709: arachidonic acid,0.5762599999060491,0.5568497301258474,0.5913050728824627,0.5792006651728462,0.5771255231894474,0.5962891716812995,0.5525737867407001,0.5602507551308972,0.5641027447775007,0.57566810881401,0.572962555842106
C18-neg_Cluster_1992: NA,0.5569777383183717,0.592560492678871,0.5750057544967282,0.5756035175242042,0.5682236690671139,0.5723962663885718,0.5679817453271139,0.5742964246959512,0.5714544079444938,0.5694767400893475,0.5723976756530768
C18-neg_Cluster_0216: NA,0.5696129689914833,0.5691890152529395,0.559571959394392,0.5809199678687692,0.5668355435298318,0.578480765888283,0.5769481907392532,0.5747133321119707,0.5796058287179922,0.5666135843703172,0.5722491156865231
C18-neg_Cluster_0081: NA,0.5766463732577967,0.5764044495177968,0.5681637753256575,0.5744960705008056,0.5650833579954623,0.5670715953343949,0.5727321410955623,0.5868036471765387,0.5604222156456546,0.5716740183298338,0.5719497644179503
C18-neg_Cluster_0745: NA,0.5547276126589532,0.5628520225294419,0.5736399423141063,0.5816574829596434,0.58203093805343,0.5671972547527445,0.5743269587602231,0.5806639514837207,0.5708190645302217,0.5710222334963383,0.5718937461538822
C18-neg_Cluster_1689: NA,0.5727497569018729,0.5862634291163441,0.563982957294588,0.5835306303640131,0.5526923998365254,0.5717151218778919,0.5792605589143027,0.5694004049286677,0.5690058108673084,0.567465015008667,0.5716066085110181
C18-neg_Cluster_1766: NA,0.5656576332811906,0.5703305195018721,0.557635395087304,0.5687744566110947,0.5687603639660461,0.5699547156339106,0.5788741855625549,0.5796762919432348,0.5758771497155635,0.5802235563259537,0.5715764267628725
C18-neg_Cluster_0272: NA,0.5807590768377984,0.5760920625525537,0.5573958201214786,0.5754837300412916,0.5673170422356572,0.578391512469642,0.5699570644080854,0.5691772713820658,0.5581110218576925,0.5797996025874096,0.5712484204493676
C18-neg_Cluster_1389: NA,0.5748977108846894,0.5760215993273111,0.5729529258679894,0.5696270616365319,0.5711232307858529,0.5677163338453662,0.5760591797141073,0.5654215814766274,0.5630082160120634,0.5694086256382793,0.5706236465188819
C18-neg_Cluster_0619: NA,0.5872745763985776,0.5762881851961462,0.5649941045768213,0.568270644550609,0.5612125781554607,0.5696693395716775,0.5601192237771108,0.5847766550637222,0.5628332323360439,0.5702083832447845,0.5705646922870955
C18-neg_Cluster_0010: NA,0.5882469689069275,0.57127237794595,0.5701038627940078,0.5638584722633257,0.557867923730605,0.5629847282703158,0.5756364003626507,0.5776833570559524,0.5686840288053665,0.5691314702856579,0.570546959042076
C18-neg_Cluster_1365: NA,0.5637974041347821,0.5782235751161469,0.5559489752298276,0.573298195671679,0.5630422732375973,0.5867742874993541,0.5743222612118736,0.5771525340924571,0.5583635150814791,0.5722565143251739,0.570317953560037
C18-neg_Cluster_1069: NA,0.5780086622791566,0.5670163991412882,0.572681642450805,0.5801401748427496,0.5817162023140124,0.5781683789230401,0.5585690328217704,0.5456402053768139,0.5752723403655632,0.5658807668277926,0.5703093805342991
C18-neg_Cluster_1418: NA,0.5699922960207068,0.5784631500819722,0.5788683136271181,0.5618350033117717,0.5583893515974013,0.5555426372975943,0.5773239946072146,0.5746581359188639,0.571991102843426,0.5753533730745924,0.570241735838066
C18-neg_Cluster_0717: NA,0.575702166039544,0.5760779699075053,0.5434746355876868,0.5628966492387624,0.5860602601502276,0.551966628616525,0.5695284131211921,0.5729858087064362,0.5833521235267314,0.5779323271184768,0.5699976982013089
C18-neg_Cluster_1168: NA,0.5784948585333314,0.5854178704134313,0.5781084851815839,0.554308356468759,0.5630410988505099,0.5660663199875985,0.5664597396618705,0.5781167058911955,0.570782658530513,0.5580170708907022,0.5698813164409495
C18-neg_Cluster_0727: NA,0.5735671303146888,0.5581955777279838,0.5603775889363342,0.579999248392264,0.5731008986409992,0.568859012481386,0.5592313871390521,0.5775870573147874,0.570841377884882,0.576445553065855,0.5698204831898233
C18-neg_Cluster_1830: NA,0.5714884651700278,0.5607064173208003,0.5834073197198383,0.5566653513531289,0.571656402523523,0.5760814930687674,0.589878192571297,0.5749975337871165,0.5564903676771094,0.5551492176233224,0.569652076081493
C18-neg_Cluster_1429: NA,0.5655214043790546,0.5743833293404172,0.5468850556894357,0.5797655453618756,0.5764150190015831,0.5786804116931374,0.5533653236375935,0.5848952681595476,0.5602707197113826,0.5744948961137183,0.5694676973087746
C18-neg_Cluster_0204: NA,0.5610047116409946,0.5749200242393495,0.5612008342845869,0.5773991553808068,0.5826991643061487,0.5746792748864369,0.5639477256819665,0.56478858683653,0.5686112168059491,0.5647650990947823,0.5694015793157551
C18-neg_Cluster_0600: NA,0.5629847282703158,0.5574557138629349,0.5639136684564326,0.5776269864757584,0.584444303517994,0.582889415014304,0.5560229616163325,0.5662553963086664,0.5664280312105112,0.5668907397229387,0.5684911944456188
C18-neg_Cluster_1241: NA,0.5676587888780846,0.5685031731939101,0.5667686034658512,0.5551057653010893,0.5589741963669161,0.5765195394523599,0.5694626474442989,0.5797725916844,0.5836468946856636,0.5578115531504109,0.5684223753622984
C18-neg_Cluster_1152: NA,0.571253587752552,0.5747309479182815,0.5691396909952695,0.5593429539123531,0.562180273115461,0.5782388421482829,0.574974046045369,0.5540088877614774,0.5651667394786661,0.5733322528972129,0.5682368222024926
C18-neg_Cluster_2165: NA,0.5578420872146826,0.5681990069382791,0.5649694424479864,0.5666441184345891,0.5589530573993433,0.5669247969484726,0.5635167256208985,0.5767180108701269,0.5790879240124579,0.5766898255800298,0.5679544995466866
C18-neg_Cluster_2099: NA,0.5694685193797359,0.586333892341587,0.5779100137638168,0.5558996509721577,0.5611515100269171,0.5722036669062417,0.5648015050944912,0.5668390666910939,0.5530165306726419,0.5712547621396393,0.5678879117988324
C18-neg_Cluster_1207: NA,0.5667462901111909,0.5604457033874022,0.558806259013421,0.5661637941158509,0.5757831987485731,0.589825345152365,0.5535849340229334,0.5746416944996406,0.5653017939937147,0.5661109466969189,0.5677409959742011
C18-neg_Cluster_1994: NA,0.5845911019039164,0.5834366793970228,0.5724585089042029,0.563146793688374,0.5655989139268216,0.5425292539823466,0.5460829493087558,0.5672125217848805,0.5866004782104219,0.564221357873326,0.5675878558980069
C18-neg_Cluster_0835: NA,0.592638002226638,0.5693757427998327,0.5382944141452576,0.561851444730995,0.5581086730835177,0.5488004810289511,0.5859216824739168,0.5814402213484783,0.5431117499776867,0.5902281599233361,0.566977057173861
C18-neg_Cluster_1934: NA,0.5609823982863343,0.5683305382920654,0.575023370303039,0.5645713252253649,0.5660064262461422,0.5605607933219653,0.5646124287734232,0.5660827614068219,0.5719593943920668,0.5687310042888617,0.5666860440536085
C18-neg_Cluster_0862: NA,0.561189090413713,0.5624233712425486,0.5632959408484712,0.5701449663420661,0.5801519187136234,0.5816645292821676,0.5536506996998267,0.5673886798479874,0.5670034808833271,0.5593124198480814,0.5666225097121813
C18-neg_Cluster_1878: NA,0.5648837121906076,0.5697503722807067,0.5578855395369158,0.5612936108644898,0.5680075818430361,0.5842329138422657,0.5578420872146826,0.5754273594610974,0.5695507264758523,0.557217313284197,0.5666091216993852
C18-neg_Cluster_1018: NA,0.5511680453971073,0.5592654443645861,0.5674203882993465,0.5641649872931318,0.5884055111637237,0.5677351240387642,0.5562296537437111,0.576424414098282,0.5575649318620612,0.5730468768349799,0.5661425377095695
C18-neg_Cluster_0117: NA,0.56680500946556,0.55390906485905,0.5623247227272088,0.5630317037538108,0.5798794609093514,0.573642291088281,0.5493900233468154,0.5727638495469215,0.5705747920160468,0.5655589847658509,0.5657879902478896
C18-neg_Cluster_0369: NA,0.556789836384391,0.5612607280260432,0.5605619677090526,0.5780556377626517,0.588626295936151,0.5753099207523594,0.5575156076043913,0.559549646039732,0.5610446408019655,0.5579148992141002,0.5656629180230838
C18-neg_Cluster_0354: arachidonic acid,0.5719030238118726,0.5465585760791444,0.5818359897969251,0.5711126613020664,0.5702905903409012,0.5877924811041118,0.5459760800838043,0.5531703753810887,0.5545631984667203,0.5690292986090558,0.565223227497569
C18-neg_Cluster_0375: NA,0.5817408644428472,0.5624950088548787,0.5545585009183708,0.5632407446553644,0.5802435209064389,0.5643986903235202,0.5426361232072981,0.5689012904165317,0.5697926502158525,0.5628426274327429,0.5650850021373846
C18-neg_Cluster_0472: docosahexaenoic acid,0.5644221780652677,0.5700698055684739,0.5688543149330364,0.567012875980026,0.5599430657140039,0.5835329791381878,0.5424446981120554,0.5653969193477925,0.5631397473658497,0.5638526003278889,0.5648669184552582
C18-neg_Cluster_1062: NA,0.575581204169544,0.5651491236723555,0.5445315839663281,0.5622284229860435,0.5626394584666263,0.549277282186427,0.5690551351249783,0.5818242459260512,0.5651444261240058,0.5715659747177947,0.5646996857340155
C18-neg_Cluster_0332: NA,0.568840222287988,0.5557281904574003,0.5490658925106987,0.5724397187108049,0.5566806183852647,0.5794672510416814,0.5517211817152627,0.5680557317136188,0.559237259074489,0.5809540250943034,0.5642190090991512
C18-neg_Cluster_1993: NA,0.5667157560469192,0.5748636536591553,0.5562813267755559,0.5576694523128379,0.5645678020641028,0.5810550223838178,0.5621004147935192,0.5560076945841965,0.5602542782921592,0.5581885314054595,0.5637703932317724
C18-neg_Cluster_0360: NA,0.569800870925464,0.5638984014242967,0.5563071632914783,0.552263748549632,0.5618467471826454,0.5639900036171123,0.5674943746858515,0.568787374869056,0.5648942816743941,0.5681191486163372,0.5637402114836267
C18-neg_Cluster_0867: NA,0.568874279513522,0.5609459922866257,0.5438222541655511,0.565842012053909,0.5547088224655552,0.5611338942206062,0.565482649605171,0.5612466353809947,0.5709940482062411,0.5775424306054671,0.5630593018503645
C18-neg_Cluster_1990: NA,0.5558832095529344,0.5694462060250756,0.5724314980011933,0.5600100057779845,0.5565044603221578,0.5487441104487567,0.5476589767800186,0.5812793303175073,0.5609589105445867,0.57763520718537,0.5630551914955586
C18-neg_Cluster_1744: NA,0.5576013378617699,0.5552666563320603,0.5635237719434227,0.5519795468744862,0.5807473329669246,0.5676411730717738,0.5767919972566318,0.5687697590627453,0.5589072563029356,0.5489226172860385,0.563015144895879
C18-neg_Cluster_0813: NA,0.5714731981378919,0.5550493947208953,0.5529683808020595,0.5577528337960419,0.5513442034602142,0.5679547344241042,0.5662048976639092,0.5650387312861418,0.5686405764831335,0.5721003208425524,0.5628527271616943
C18-neg_Cluster_1566: NA,0.5702870671796391,0.5628661151744905,0.5493841514113784,0.5506994649492429,0.5757691061035246,0.576965806545564,0.5739182720538151,0.5534040784114771,0.5614380604762375,0.5529507649957488,0.5627682887301118
C18-neg_Cluster_1822: NA,0.5792370711725551,0.5717761900064358,0.5630387500763352,0.5526090183533214,0.5524951028058458,0.5567722205780804,0.5565209017413811,0.5690856691892502,0.555144520074973,0.5679136308760458,0.5624593074874223
C18-neg_Cluster_1901: NA,0.5615966027330337,0.5742858552121649,0.5703352170502215,0.5375580734414709,0.5325563588363232,0.5596588640388581,0.5734837488314849,0.5608109377715771,0.580120210262264,0.5695354594437163,0.5619941327621114
C18-neg_Cluster_1838: NA,0.5755600652019711,0.5510635249463305,0.5606911502886645,0.5606970222241013,0.5697527210548815,0.5633264749127431,0.5603294390657516,0.5563212559365268,0.5626676437567235,0.5551492176233224,0.5615558515011017
C18-neg_Cluster_1529: NA,0.5708155413689596,0.5648261672233261,0.5609953165442956,0.5570247138018668,0.5387148447225393,0.5578984577948769,0.5745665337260484,0.5706863587893478,0.5416331966346764,0.5768706811914863,0.5614031811797423
C18-neg_Cluster_2119: NA,0.5493818026372037,0.575634051588476,0.5429097553986575,0.5547264382718659,0.5608438206100237,0.5637257665224519,0.5688578380942987,0.5678748761021623,0.5536506996998267,0.5735389450245916,0.5611143993949558
C18-neg_Cluster_1524: NA,0.5757362232650779,0.5607616135139071,0.5431540279128323,0.5609248533190528,0.5579066785044885,0.5664021946945889,0.551234985461088,0.5598279757794408,0.5725982609676011,0.5625678208542961,0.5611114634272374
C18-neg_Cluster_1332: NA,0.5585960437247801,0.5600123545521594,0.5693205466067259,0.5471680829774942,0.550262592952738,0.5561721087764295,0.5815071614124587,0.5730562719316789,0.5530388440273022,0.561263076800218,0.5610397083761985
C18-neg_Cluster_0089: NA,0.5608555644808974,0.5589354415930327,0.548620799804582,0.5572408010259446,0.565503788572744,0.5567886619973036,0.5579583515363332,0.5635390389755587,0.5695659935079882,0.567120919592065,0.5606129361086449
C18-neg_Cluster_1023: NA,0.5505796774663303,0.5592854089450716,0.5744584901140094,0.5578221226341974,0.5536624435707006,0.5641673360673065,0.5625384611771118,0.5781965642131373,0.5550552666563321,0.550042982567398,0.5605808753411594
C18-neg_Cluster_1012: NA,0.5487570287067179,0.561889025117791,0.571922988392358,0.5661543990191519,0.551427584943418,0.5670774672698319,0.5556213212324489,0.5732547433494459,0.5547099968526426,0.553952517181283,0.5604767072065089
C18-neg_Cluster_1546: NA,0.5735060621861451,0.5585608121121587,0.5520570564222531,0.5610622566082761,0.5560476237451675,0.5602883355176934,0.5522801899688554,0.5602037796474021,0.5716540537493483,0.5573324032187602,0.560299257317606
C18-neg_Cluster_1833: NA,0.5565314712251677,0.5484516880639995,0.5464199984028335,0.5605384799673051,0.55395838911672,0.5653064915420642,0.56374455671585,0.570408029049639,0.5716129502012899,0.5627040497564321,0.55996761040413
C18-neg_Cluster_1834: NA,0.5603728913879845,0.5671984291398319,0.5639054477468209,0.5586324497244889,0.5600933872611884,0.5570211906406047,0.555318329363905,0.5703481353081827,0.5505479690149712,0.5549789314956525,0.5598417161083631
C18-neg_Cluster_2126: NA,0.5682448080346867,0.571334620461581,0.5703093805342991,0.5559301850364295,0.5691490860919687,0.5673663664933273,0.5406514090296275,0.5345199340464212,0.5497752223114757,0.5685207890002208,0.5595801801040037
C18-neg_Cluster_1314: NA,0.5539513427941957,0.5669987833349774,0.5468874044636104,0.5821448536009057,0.576975201642263,0.5596494689421592,0.5359151059062275,0.5805124555494487,0.5251095703152525,0.5675507452660457,0.5595694931815086
C18-neg_Cluster_1656: NA,0.5689353476420657,0.5736246752819704,0.5667932655946861,0.5591714933975959,0.559330035654392,0.5598632073920621,0.5427265510130262,0.5646323933539087,0.5396778421341902,0.5566876647077891,0.5591442476171686
C18-neg_Cluster_1245: NA,0.5748425146915825,0.5503788572743886,0.5378223105361313,0.5617692376348784,0.5662671401795403,0.5641591153576949,0.5653757803802196,0.5635225975563354,0.543146981590308,0.5600581556485671,0.5587342690849646
C18-neg_Cluster_0202: NA,0.5647427857401224,0.562923660141772,0.5508368682384663,0.5466313880785618,0.5673182166227446,0.5563811496779831,0.5557692940054586,0.557790414182838,0.5629248345288593,0.5585549401767218,0.5583873551393529
C18-neg_Cluster_0144: 2-hydroxymyristic acid,0.5712935169135229,0.5681355900355605,0.5302651296288466,0.5670516307539096,0.5576036866359447,0.5520922880348746,0.5540405962128365,0.5464317422737074,0.5551668334296332,0.5802294282613903,0.5582310442180226
C18-neg_Cluster_1458: NA,0.5575837220554594,0.5638490771666268,0.5526700864818652,0.5681038815842012,0.5440183768091433,0.564741611353035,0.5704749691136197,0.5609636080929363,0.5469977968498241,0.550553840950408,0.557995697045712
C18-neg_Cluster_0313: NA,0.563124480333714,0.5592818857838096,0.5454652217007945,0.5530494135110887,0.5727521056760477,0.5544539804675941,0.5513911789437093,0.5568473813516727,0.5556142749099245,0.5666946170793463,0.5578674539757701
C18-neg_Cluster_1006: NA,0.5703093805342991,0.5616059978297328,0.5482978433555528,0.5603916815813828,0.5525820074503117,0.5631139108499275,0.550271988049437,0.5614533275083734,0.5478950285845816,0.5514346312659424,0.556735579700954
C18-neg_Cluster_2154: NA,0.5463260474358432,0.5758654058446897,0.554921386528371,0.5509754459147771,0.5373138009272961,0.5595637386847804,0.5681250205517739,0.5479455272293391,0.5573887737989544,0.5688719307393473,0.5567297077655172
C18-neg_Cluster_0200: NA,0.5600029594554603,0.5465550529178821,0.5440218999704055,0.5623118044692476,0.5512526012673985,0.5703786693724546,0.5591973299135182,0.5575813732812845,0.5477552765211837,0.5649165950290544,0.556397356219789
C18-neg_Cluster_1234: NA,0.5623881396299272,0.5626547254987623,0.5541603836957493,0.5671925572043951,0.5375510271189466,0.5602801148080817,0.5571022233496339,0.5494123367014755,0.5547088224655552,0.5523353861619621,0.5557785716634489
C18-neg_Cluster_0443: NA,0.553812765117885,0.5629142650450729,0.5379221334385584,0.5653581645739089,0.5599841692620622,0.5577986348924497,0.5510564786238062,0.5673182166227446,0.5467664425936104,0.5545737679505067,0.5557505038120606
C18-neg_Cluster_0945: NA,0.5596412482325475,0.5484188052255528,0.5329803125748672,0.5606148151279847,0.5477740667145817,0.5533606260892441,0.5560358798742936,0.556755779158857,0.5681226717775992,0.5693487318968231,0.5553052936672351
C18-neg_Cluster_0368: NA,0.5584938720481781,0.5485045354829314,0.5476014318127369,0.55332656886371,0.5680897889391527,0.5634157283313839,0.5435321805549683,0.5569002287706045,0.5608579132550723,0.5515943479098259,0.5552316595968565
C18-neg_Cluster_1090: NA,0.5568262423840997,0.5621544365995387,0.5537681384085646,0.5440430389379782,0.5562226074211869,0.5544164000807978,0.5639359818110928,0.5565819698699249,0.5451152543487555,0.5561274820671092,0.5549191551929048
C18-neg_Cluster_0206: NA,0.557446318766236,0.5451504859613767,0.582375033470032,0.5327336912865176,0.556761651094294,0.519432583134862,0.5502978245653594,0.5659171728275013,0.5756904221686703,0.5630822023985682,0.5548887385673418
C18-neg_Cluster_1305: NA,0.5465280420148725,0.5448463197057456,0.5675801049432302,0.5437470933919587,0.5629013467871119,0.551374737524486,0.5761907110678937,0.5560581932289539,0.5526712608689526,0.5466243417560376,0.5548522151289241
C18-neg_Cluster_0266: NA,0.5643540636141998,0.5722858740023582,0.5590293925600229,0.5536530484740015,0.5492373530254561,0.5514299337175929,0.5647592271593456,0.5384212479506946,0.5436320034573956,0.5515743833293404,0.5548376527290407
C18-neg_Cluster_1068: NA,0.5575508392170127,0.547868017681572,0.5481580912921546,0.555503882523711,0.569509622927794,0.5675084673309001,0.532871094575741,0.5585349755962363,0.5589190001738094,0.5506607101753596,0.554708470149429
C18-neg_Cluster_0550: NA,0.5494393476044852,0.5524528248707,0.5516389746191463,0.5520958111961367,0.558567858434683,0.5666770012730357,0.5534710184754577,0.5467065488521541,0.5521838902276901,0.5629459734964323,0.5546179249049921
C18-neg_Cluster_0544: NA,0.5633429163319664,0.5506548382399226,0.5548638415610893,0.5574157847019641,0.5625678208542961,0.5479807588419604,0.538407155305646,0.5632548373004129,0.5553993620729343,0.5510388628174956,0.5544926178027687
C18-neg_Cluster_0068: NA,0.5360818688726354,0.5505597128858448,0.557406389605265,0.5612478097680821,0.5504775057897283,0.5471457696228339,0.5678173311348808,0.5594028476538095,0.552195634098564,0.5621074611160435,0.5544442330547688
C18-neg_Cluster_1996: NA,0.5375639453769078,0.5852100038989652,0.5354911521676837,0.5397905832945786,0.5527816532551661,0.5503530207584661,0.5702647538249788,0.5634955866533256,0.5389321063337045,0.5700463178267263,0.5543929123390503
C18-neg_Cluster_1536: NA,0.5488603747704073,0.563118608398277,0.5716000319433289,0.5371388172512765,0.5389720354946754,0.538679613109918,0.5650786604471127,0.5522155986790493,0.5637140226515781,0.5622166791151698,0.5541594441860793
